报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),11222,13536,18994,26958,9506,5379,4944,6646,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),240,227,3,180,--,378,--,34,
应收账款(万元),21107,14362,9255,6519,3775,4056,4282,2798,
预付款项(万元),2794,2547,2465,2587,1020,609,378,164,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,32,75,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),738,240,201,139,102,120,118,104,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),13437,11057,9870,5035,4527,3960,2194,2787,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),705,443,322,--,--,--,--,--,
流动资产合计(万元),50242,42412,41142,41494,18930,14503,11915,12533,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3140,1800,500,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),303,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),10804,10167,9592,8931,8478,3950,--,--,
累计折旧(万元),3620,2954,2419,1994,1611,1329,--,--,
固定资产净值(万元),7184,7213,7173,6937,6867,2622,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),7184,7213,7173,6937,6867,2622,2729,2748,
在建工程(万元),--,--,--,--,--,3863,1311,43,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),4103,2279,1530,1026,1073,1066,1071,949,
开发支出(万元),360,--,--,--,--,--,--,--,
商誉(万元),17721,1961,--,--,--,--,--,--,
长期待摊费用(万元),463,617,480,483,141,18,24,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),648,393,169,85,169,138,154,142,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),33921,14262,9852,8531,8249,7707,5289,3881,
资产总计(万元),84163,56674,50995,50025,27179,22210,17204,16415,
短期借款(万元),12093,4830,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),573,2826,5892,5125,3760,--,--,--,
应付账款(万元),3565,1640,1974,1003,1229,3007,2582,2070,
预收账款(万元),514,351,608,699,208,764,172,754,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1794,1227,908,1056,1108,874,852,725,
应交税费(万元),624,492,308,735,556,521,558,511,
应付利息(万元),19,8,--,--,--,--,--,5,
应付股利(万元),450,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),1766,1121,227,138,73,75,52,30,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,40,
其他流动负债(万元),148,48,66,40,40,40,40,--,
流动负债合计(万元),21545,12544,9984,8797,6974,5282,4256,4134,
长期借款(万元),--,--,--,--,--,--,--,2000,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),154,77,14,--,--,--,--,--,
长期递延收益(万元),2396,168,216,681,866,1014,280,--,
递延所得税负债(万元),218,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,320,
非流动负债合计(万元),2768,245,230,681,866,1014,280,2320,
负债合计(万元),24313,12789,10214,9478,7840,6296,4536,6454,
实收资本(或股本)(万元),16493,16000,16000,8000,6000,6000,6000,6000,
资本公积(万元),21063,8144,8144,16144,879,879,879,879,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2256,2222,2193,1980,1486,1064,679,308,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),15115,14596,13871,14423,10974,7972,5111,2774,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),54927,40962,40208,40547,19339,15914,12668,9960,
少数股东权益(万元),4923,2922,573,0,--,--,--,--,
所有者权益(或股东权益)合计(万元),59850,43884,40781,40547,19339,15914,12668,9960,
负债和所有者权益(或股东权益)总计(万元),84163,56674,50995,50025,27179,22210,17204,16415,		
  
