报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),95201,100012,52863,31503,36043,37960,32259,36297,50166,12127,8819,6455,1228,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,8,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应收票据(万元),3253,1578,3500,3070,2771,2449,879,--,--,0,100,--,--,
应收账款(万元),37496,37247,42240,33300,26490,17240,10567,2397,3342,4076,1593,1810,2579,
预付款项(万元),1893,2195,1888,3312,2784,1918,2089,3058,2447,434,1846,285,517,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应收利息(万元),35,555,178,7,44,47,85,288,167,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
其他应收款(万元),2000,1501,1470,1031,1216,619,27,17,23,219,1793,1633,1469,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
存货(万元),21122,25585,31015,20513,15294,10709,6683,3060,2579,916,987,773,771,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
其他流动资产(万元),47590,55825,923,5983,--,--,--,--,--,0,0,--,--,
流动资产合计(万元),208407,224497,134077,98718,84643,70942,52590,45116,58725,17771,15138,10956,6572,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
可供出售金融资产(万元),300,300,300,--,--,--,--,--,--,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
长期股权投资(万元),26238,19163,4769,--,--,--,3808,4141,--,0,0,48,129,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
固定资产原值(万元),58856,52894,61311,48856,46314,38923,17097,9344,5328,4637,1564,1420,861,
累计折旧(万元),17501,13316,13065,9292,6136,3518,4117,1647,1167,891,642,418,263,
固定资产净值(万元),41355,39578,48245,39565,40178,35405,12980,7697,4161,3746,922,1003,598,
固定资产减值准备(万元),--,--,--,--,--,--,333,--,--,0,0,--,--,
固定资产(万元),41355,39578,48245,39565,40178,35405,12646,7697,4161,3746,922,1003,598,
在建工程(万元),5285,2393,3145,4955,172,2419,16162,6636,2035,614,1970,363,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
固定资产清理(万元),--,--,--,--,1336,1556,--,--,--,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
无形资产(万元),20445,14448,16681,6726,7449,7160,3074,2190,829,847,865,884,136,
开发支出(万元),2491,3123,1173,215,--,459,549,--,826,420,174,--,--,
商誉(万元),87764,84951,86731,21214,21214,19434,--,--,--,0,0,--,--,
长期待摊费用(万元),2151,876,1260,657,316,118,117,125,134,142,150,158,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
递延所得税资产(万元),497,271,454,236,275,251,212,34,80,86,141,72,--,
其他非流动资产(万元),1124,1664,1924,5584,720,--,--,--,--,0,0,--,--,
非流动资产合计(万元),187649,166766,164683,79151,71659,66803,36569,20824,8064,5855,4223,2527,864,
资产总计(万元),396056,391264,298760,177869,156302,137745,89158,65941,66788,23625,19360,13483,7435,
短期借款(万元),--,--,3800,6930,9119,11997,6300,--,--,0,0,--,64,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应付票据(万元),--,--,357,2285,2060,3925,6765,3250,5667,5875,3467,565,447,
应付账款(万元),10442,12942,16113,9371,7213,4269,1365,279,211,186,183,301,1916,
预收账款(万元),709,945,1172,487,298,539,223,143,640,13,48,135,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应付职工薪酬(万元),3139,2483,2081,1497,1316,671,174,--,--,1,13,11,29,
应交税费(万元),2577,4295,3780,2783,2693,1128,611,257,285,104,308,-41,-152,
应付利息(万元),--,--,--,5,8,--,--,--,--,0,0,--,--,
应付股利(万元),53,53,53,--,--,--,--,--,--,0,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
其他应付款(万元),1576,3306,22704,5787,2174,2851,795,404,334,377,316,328,1098,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
流动负债合计(万元),18496,24023,50060,29147,24880,25379,16233,4333,7138,6556,4336,1299,3401,
长期借款(万元),--,--,--,--,--,--,--,--,--,2000,3000,3000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
长期递延收益(万元),2332,135,387,396,868,--,--,--,--,0,--,--,--,
递延所得税负债(万元),2714,3137,2011,378,431,485,--,0,2,4,5,11,19,
其他非流动负债(万元),0,--,--,--,--,300,528,200,489,555,940,1059,339,
非流动负债合计(万元),5046,3272,2398,774,1299,786,528,200,490,2559,3945,4070,358,
负债合计(万元),23542,27296,52458,29920,26180,26165,16761,4533,7628,9115,8281,5370,3759,
实收资本(或股本)(万元),96014,96102,48772,44790,44086,29302,13620,9000,6000,4500,4500,2327,2000,
资本公积(万元),171395,171371,120875,48675,43708,57141,38164,41201,44201,2962,2962,2027,354,
减:库存股(万元),20209,1760,4591,4591,--,--,--,--,--,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
盈余公积(万元),11246,7574,5204,4186,3381,2742,2170,1627,1103,676,294,317,124,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
未分配利润(万元),110408,85728,59803,39051,26176,14842,11764,9580,7856,6372,3323,3442,1010,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
归属于母公司股东权益合计(万元),368854,359014,230064,132111,117352,104027,65718,61408,59160,14511,11079,8113,3489,
少数股东权益(万元),3659,4954,16238,15838,12770,7553,6680,--,--,0,0,--,188,
所有者权益(或股东权益)合计(万元),372513,363968,246302,147948,130122,111581,72398,61408,59160,14511,11079,8113,3676,
负债和所有者权益(或股东权益)总计(万元),396056,391264,298760,177869,156302,137745,89158,65941,66788,23625,19360,13483,7435,		
  
