报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),22772,23010,17323,5230,4619,2979,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),2476,--,--,--,3077,2912,
应收账款(万元),20485,--,--,--,11094,10833,
预付款项(万元),156,170,185,391,1053,1884,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1060,--,--,--,836,674,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),21207,13429,11029,9158,9137,8667,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1104,408,229,125,38,8,
流动资产合计(万元),69261,56318,47610,33720,29853,27957,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,346,346,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),106,--,--,--,--,--,
长期股权投资(万元),608,546,1498,1283,416,369,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),1851,1910,1973,2804,1064,1092,
固定资产原值(万元),16421,15615,15271,14627,--,--,
累计折旧(万元),7861,6977,6043,5473,--,--,
固定资产净值(万元),8560,8638,9228,9153,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),8560,8638,9228,9153,10720,10682,
在建工程(万元),155,106,--,--,3,3,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),614,632,578,573,953,997,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),508,274,310,347,235,177,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),393,339,362,255,218,219,
其他非流动资产(万元),403,118,--,245,156,280,
非流动资产合计(万元),13197,12565,13949,14660,14111,14166,
资产总计(万元),82458,68883,61558,48380,43964,42123,
短期借款(万元),800,--,--,3000,3000,7881,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),20029,--,--,--,11404,10525,
预收账款(万元),2986,987,825,2650,1063,2593,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),3052,2312,2438,1265,976,1001,
应交税费(万元),2932,2272,1480,922,1758,409,
应付利息(万元),8,--,--,--,19,79,
应付股利(万元),--,--,--,--,6,994,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),562,--,--,--,2831,3050,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,5000,--,--,4000,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),30369,26100,19233,19701,25058,26531,
长期借款(万元),--,--,5000,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),151,160,164,165,195,336,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),540,558,64,--,--,--,
递延所得税负债(万元),106,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),798,718,5228,165,195,336,
负债合计(万元),31167,26818,24460,19866,25253,26867,
实收资本(或股本)(万元),11725,11725,11725,4690,4690,4690,
资本公积(万元),--,--,50,50,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),1516,1307,1070,851,632,410,
盈余公积(万元),6210,4837,3642,2345,2345,2069,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),31640,23982,20522,20470,10473,7455,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),51090,41851,36961,28357,18141,14624,
少数股东权益(万元),201,214,137,157,571,632,
所有者权益(或股东权益)合计(万元),51291,42065,37098,28514,18711,15256,
负债和所有者权益(或股东权益)总计(万元),82458,68883,61558,48380,43964,42123,		
  
