报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),52813,30995,34204,22562,21924,38502,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),36004,16666,11412,5930,6204,9998,
应收账款(万元),116932,101511,79298,60356,49665,60771,
预付款项(万元),516,1027,1213,746,663,1002,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),79,--,--,158,131,--,
其他应收款(万元),7167,844,982,2003,6364,1287,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),189539,139025,144743,124553,96242,88413,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1402,790,157,8558,2431,821,
流动资产合计(万元),404451,290858,272009,224866,183625,200794,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),4255,3733,3395,3150,2575,2079,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,1502,2132,2114,1915,
固定资产原值(万元),80201,79288,76171,67807,66786,--,
累计折旧(万元),25819,22165,17749,15009,12232,--,
固定资产净值(万元),54382,57123,58422,52798,54554,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),54382,57123,58422,52798,54554,55518,
在建工程(万元),1088,632,179,--,183,7,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),5386,5451,5078,4766,4525,4538,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),1573,1487,187,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1098,915,681,782,555,443,
其他非流动资产(万元),841,830,1158,477,734,640,
非流动资产合计(万元),68625,70172,70602,64105,65240,65140,
资产总计(万元),473076,361030,342611,288972,248865,265934,
短期借款(万元),29500,45000,42000,51900,48500,46800,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),15310,10105,9266,5999,6724,14035,
应付账款(万元),102201,55591,55337,43918,33516,42402,
预收账款(万元),63958,37598,34040,24011,12494,17985,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),6279,6045,5616,4688,4120,3117,
应交税费(万元),670,307,227,412,1779,2560,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,12586,--,--,6426,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),558,600,1065,299,1357,2380,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),17600,20000,--,10400,--,8000,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),236076,175247,160138,141627,108490,143705,
长期借款(万元),10000,18300,34300,--,11200,12000,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),1749,2111,2224,2028,1666,1436,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),11749,20411,36524,2028,12866,13436,
负债合计(万元),247825,195658,196662,143655,121356,157141,
实收资本(或股本)(万元),77200,67200,67200,10200,10200,10200,
资本公积(万元),93483,63781,63781,--,1,1,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),6344,4099,2095,5094,5100,5100,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),48224,30293,12873,130072,112021,93316,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),225251,165372,145949,145367,127322,108616,
少数股东权益(万元),--,--,--,-50,187,176,
所有者权益(或股东权益)合计(万元),225251,165372,145949,145317,127509,108792,
负债和所有者权益(或股东权益)总计(万元),473076,361030,342611,288972,248865,265934,		
  
