报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),55289,53799,38366,60004,10585,15607,13179,10119,20460,22684,26739,2941,3467,3050,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收票据(万元),60553,67785,21419,36143,4439,4228,4467,3700,1158,845,1406,450,643,265,
应收账款(万元),110310,90462,57349,26746,9308,9702,7259,8515,7454,7822,5800,4628,4153,3798,
预付款项(万元),9473,7382,8624,697,232,400,688,627,2886,3981,2708,1451,621,229,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收利息(万元),62,17,44,184,194,189,53,9,30,63,182,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他应收款(万元),5172,4342,845,823,177,292,257,366,344,187,843,494,265,1754,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
存货(万元),41546,37217,40733,16970,9426,11330,15207,14381,15031,10920,12516,9026,7427,4625,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他流动资产(万元),3544,705,5241,4800,5000,--,--,--,--,0,--,0,--,--,
流动资产合计(万元),285949,261709,172619,146366,39360,41747,41109,37717,47362,46504,50195,18989,16577,13720,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
可供出售金融资产(万元),39467,--,--,--,--,--,--,--,--,0,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
固定资产原值(万元),67400,60237,60040,59116,40330,39934,36597,33236,22335,20074,10140,8106,--,--,
累计折旧(万元),32924,27356,24718,21724,11682,9650,7575,5566,4186,3221,2445,1724,--,--,
固定资产净值(万元),34476,32881,35322,37392,28648,30284,29022,27670,18149,16853,7695,6382,--,--,
固定资产减值准备(万元),81,--,46,--,--,--,--,--,--,0,0,0,--,--,
固定资产(万元),34395,32881,35276,37392,28648,30284,29022,27670,18149,16853,7695,6382,7863,5617,
在建工程(万元),8645,3861,878,471,297,413,3570,5970,6877,2154,3355,1406,69,143,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
无形资产(万元),19815,16386,16833,17245,7636,7839,8037,8249,8424,8631,8780,8939,50,11,
开发支出(万元),1135,--,--,--,--,--,--,--,--,0,--,0,--,--,
商誉(万元),9969,--,--,--,--,--,--,--,--,0,--,0,--,--,
长期待摊费用(万元),608,28,38,--,--,--,--,--,--,0,--,0,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
递延所得税资产(万元),4986,2410,1864,1777,810,902,920,972,1010,1030,917,831,82,43,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
非流动资产合计(万元),119021,55566,54887,56886,37391,39438,41551,42862,34460,28667,20747,17557,8065,5814,
资产总计(万元),404970,317275,227507,203252,76751,81186,82660,80579,81822,75170,70941,36547,24641,19534,
短期借款(万元),31731,43072,--,5000,--,--,--,--,2250,0,--,4420,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付票据(万元),26898,13938,5628,3976,4442,7044,6297,4926,4916,2199,3798,2277,1215,2812,
应付账款(万元),20590,21474,15350,7733,3674,4352,5172,4960,4377,4063,5168,3025,2296,1488,
预收账款(万元),2558,2893,4522,3297,2323,3420,6050,5462,5740,4530,4904,4773,2137,1648,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付职工薪酬(万元),1723,2421,2295,1682,1765,1643,1675,1837,1755,1567,761,919,830,749,
应交税费(万元),6745,9333,5364,4287,897,1048,450,599,1259,880,452,788,1115,190,
应付利息(万元),2870,66,--,8,--,--,--,--,3,0,--,9,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他应付款(万元),4000,3151,3037,5189,857,1024,1319,1734,1156,701,231,81,348,58,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,752,546,546,515,0,--,0,--,--,
其他流动负债(万元),544,585,585,585,546,--,--,--,--,0,--,0,--,--,
流动负债合计(万元),97659,96932,36781,31757,14503,19284,21508,20064,21972,13941,15314,16293,7940,6945,
长期借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
应付债券(万元),69706,--,--,--,--,--,--,--,--,0,--,0,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,--,
长期递延收益(万元),1046,1438,2025,2612,3182,--,--,--,--,0,--,--,--,--,
递延所得税负债(万元),1765,818,863,924,--,--,--,--,--,0,--,4,5,--,
其他非流动负债(万元),--,--,--,--,--,3728,3883,4429,4990,6020,5163,5163,10,10,
非流动负债合计(万元),72517,2255,2888,3536,3182,3728,3883,4429,4990,6020,5163,5167,15,10,
负债合计(万元),170177,99187,39669,35293,17685,23011,25391,24493,26962,19961,20477,21460,7954,6955,
