报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),77008,32416,103832,34892,48940,40248,21840,9244,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),540,806,1582,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,
应收账款(万元),641,693,230,2249,145,249,28,48,
预付款项(万元),15,328,229,230,323,566,3,14,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),49,40,230,429,868,435,155,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1430,1119,1037,798,554,138,21,2726,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),21,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),54515,103408,49552,12644,229,748,78,357,
流动资产合计(万元),134219,138809,156691,51243,51060,42384,22126,12390,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),9993,6109,2412,900,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),7736,6272,--,--,--,654,294,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),2044,--,--,--,--,--,--,--,
固定资产原值(万元),27911,29982,3405,2272,2012,1486,1157,481,
累计折旧(万元),3720,2001,1528,1186,820,472,218,55,
固定资产净值(万元),24191,27981,1876,1086,1192,1014,940,427,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),24191,27981,1876,1086,1192,1014,940,427,
在建工程(万元),12504,8761,19293,9178,3301,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1551,1652,1803,1929,783,104,17,--,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,2,4,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),555,353,771,793,256,72,62,123,
其他非流动资产(万元),360,1557,1491,--,--,--,--,--,
非流动资产合计(万元),58934,52685,27646,13886,5531,1843,1314,554,
资产总计(万元),193153,191494,184337,65129,56591,44227,23440,12944,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),200,--,--,--,--,--,--,--,
应付账款(万元),8463,12860,5347,1435,1510,811,404,154,
预收账款(万元),703,652,643,523,1414,1345,1225,690,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2094,2122,1644,1455,1344,642,350,137,
应交税费(万元),2350,2365,208,2070,501,1807,2885,65,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),327,460,433,66,27,53,10,28,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),7446,11013,20812,17725,15081,10469,3359,1868,
流动负债合计(万元),21584,29473,29087,23274,19877,15127,8233,2943,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),170,179,--,--,--,--,--,--,
递延所得税负债(万元),13,--,8,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),183,179,8,0,0,0,0,0,
负债合计(万元),21767,29652,29095,23274,19877,15127,8233,2943,
实收资本(或股本)(万元),24308,24000,24000,18000,18000,18000,9000,1000,
资本公积(万元),88744,83083,83083,1466,--,--,1339,--,
减:库存股(万元),4290,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),13545,13545,11566,8782,6399,3640,601,900,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),48682,40683,36218,13394,12027,7460,4267,8101,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),170963,161252,154967,41641,36425,29100,15206,10001,
少数股东权益(万元),424,591,275,213,289,--,--,--,
所有者权益(或股东权益)合计(万元),171386,161843,155242,41854,36714,29100,15206,10001,
负债和所有者权益(或股东权益)总计(万元),193153,191494,184337,65129,56591,44227,23440,12944,		
  
