报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),16069,24631,17937,10776,8006,7372,2860,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),10045,10971,5439,5445,4514,2805,3337,
应收账款(万元),30967,25061,21201,17252,13233,12253,10090,
预付款项(万元),1586,954,1588,643,72,622,1731,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),320,456,349,231,168,124,173,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),39818,31796,27506,19374,18525,16961,14801,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,3,48,
其他流动资产(万元),38455,34345,437,197,169,233,137,
流动资产合计(万元),137260,128215,74456,53918,44688,40373,33179,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),2540,493,427,446,354,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),8420,7674,3757,3560,--,--,--,
累计折旧(万元),2393,1996,1761,1563,--,--,--,
固定资产净值(万元),6026,5678,1996,1997,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),6026,5678,1996,1997,1898,2062,2317,
在建工程(万元),548,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),2724,1984,510,632,526,77,68,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,48,48,48,48,24,24,
长期待摊费用(万元),614,319,18,36,--,--,15,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),877,872,965,821,608,528,432,
其他非流动资产(万元),1111,--,1644,1644,766,766,766,
非流动资产合计(万元),14441,9394,5608,5624,4200,3457,3622,
资产总计(万元),151701,137609,80065,59542,48889,43830,36801,
短期借款(万元),22726,15797,16266,11892,9388,7553,5512,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),4212,--,--,240,--,--,415,
应付账款(万元),13304,18644,19802,12704,11184,8052,4828,
预收账款(万元),785,1076,893,1197,803,959,591,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),3067,3273,2699,1990,1720,1524,1187,
应交税费(万元),556,857,1020,933,526,580,772,
应付利息(万元),12,3,15,2,1,5,1,
应付股利(万元),--,--,--,--,--,2270,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1397,704,511,335,287,3184,10159,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,14,--,
其他流动负债(万元),--,--,8,--,--,--,--,
流动负债合计(万元),46057,40355,41215,29292,23909,24141,23465,
长期借款(万元),--,--,--,--,--,--,180,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,
递延所得税负债(万元),22,19,115,85,7,5,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),22,19,115,85,7,5,180,
负债合计(万元),46079,40375,41329,29378,23915,24146,23645,
实收资本(或股本)(万元),14374,10267,7700,7700,7700,7500,5101,
资本公积(万元),45702,49809,5255,5297,5297,4897,757,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3227,1790,902,260,66,--,303,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),40919,35624,23921,16761,12661,8161,7707,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),104957,97103,38598,29851,24849,19685,13156,
少数股东权益(万元),665,131,138,313,124,--,--,
所有者权益(或股东权益)合计(万元),105622,97234,38735,30165,24973,19685,13156,
负债和所有者权益(或股东权益)总计(万元),151701,137609,80065,59542,48889,43830,36801,		
  
