报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),95325,94374,163922,81127,53227,27443,23352,14990,9578,3751,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),8181,17248,7783,5151,4224,192,320,712,241,--,
应收账款(万元),270815,181801,124975,70733,27836,16467,10343,3052,4055,3117,
预付款项(万元),26133,8429,10369,16235,16393,16487,6231,1236,722,354,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1677,133,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),8820,5910,7274,2192,1223,695,400,294,680,579,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),47481,32063,24264,22964,14156,9630,4763,2307,1630,820,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),7013,4131,977,3612,1869,--,--,--,--,--,
其他流动资产(万元),97540,79801,2021,802,400,--,--,--,--,--,
流动资产合计(万元),562984,423891,341585,202818,119330,70914,45409,22589,16907,8622,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),78583,36498,36549,14364,30,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),6019,7086,11067,14179,12600,8480,5173,3535,--,--,
长期股权投资(万元),52181,45832,28313,19512,4423,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),40753,23404,19742,17938,12986,3958,2993,1837,950,--,
累计折旧(万元),10650,8369,6729,4544,2216,1391,842,479,263,--,
