报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),107831,64224,77756,36483,16621,11792,19551,35894,2476,3387,2338,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),5603,2272,1765,475,110,59,150,22,0,0,30,
应收账款(万元),134032,103017,37046,31370,23855,18870,10734,4016,4275,3011,2676,
预付款项(万元),10447,11701,2178,902,1124,884,1857,2980,726,958,1153,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),12,--,--,--,--,--,--,--,0,0,--,
应收股利(万元),0,--,--,--,--,--,--,--,0,0,--,
其他应收款(万元),10730,11565,4517,4884,2538,1986,1875,1643,1658,385,103,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,--,
存货(万元),141505,86021,59697,33825,39312,31567,30831,17870,9873,5851,3302,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,0,--,
其他流动资产(万元),12944,2817,793,718,1043,1083,1422,--,0,0,--,
流动资产合计(万元),423105,281616,183752,108657,84603,66242,66420,62426,19010,13592,9601,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),716,1753,1094,826,498,--,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),9723,12769,4813,5396,2953,963,--,--,0,0,--,
长期股权投资(万元),25966,23178,2457,1416,1104,900,450,308,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),27976,27127,--,--,--,--,--,--,0,0,--,
固定资产原值(万元),114347,96318,51047,38592,34501,24614,9363,6730,4813,1959,--,
累计折旧(万元),30506,20460,14704,11021,7794,4337,2544,1451,811,335,--,
固定资产净值(万元),83841,75858,36343,27571,26707,20277,6819,5279,4002,1624,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,0,0,--,
固定资产(万元),83841,75858,36343,27571,26707,20277,6819,5279,4002,1624,518,
在建工程(万元),12445,10771,16302,11960,3109,3616,11559,611,46,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,0,0,--,
固定资产清理(万元),31,--,--,--,--,--,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,0,0,--,
无形资产(万元),12325,11286,7688,7711,7952,7660,7499,4951,4917,0,--,
开发支出(万元),--,--,--,--,--,--,--,--,0,0,--,
商誉(万元),38375,39446,5155,4735,4735,1046,1046,--,0,0,--,
长期待摊费用(万元),1749,690,435,347,357,594,972,1002,304,118,186,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,0,--,
递延所得税资产(万元),5409,4642,2524,1019,681,474,333,104,142,23,17,
其他非流动资产(万元),94,22,3,743,1100,--,--,--,0,0,--,
非流动资产合计(万元),218649,207542,76815,61724,49195,35530,28679,12254,9412,1766,721,
资产总计(万元),641754,489158,260567,170381,133798,101771,95098,74680,28421,15358,10323,
短期借款(万元),40105,30878,1616,6518,7000,1992,3000,--,0,0,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,0,0,--,
应付票据(万元),94272,53693,38542,14770,9878,10157,5279,7014,1528,0,--,
应付账款(万元),109738,81324,35531,20628,25128,18245,17540,8150,5968,4449,3488,
预收账款(万元),28486,24194,17963,9027,12604,6101,7169,3767,3076,3657,3556,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,0,0,--,
应付职工薪酬(万元),9056,6790,3296,2084,1918,1266,1253,925,474,307,121,
应交税费(万元),11454,7054,2016,4358,2046,1401,408,-499,151,48,94,
应付利息(万元),91,104,--,--,--,--,--,--,0,0,--,
应付股利(万元),0,--,--,--,600,--,--,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,0,0,--,
其他应付款(万元),30802,72593,1033,349,4531,321,642,244,35,72,249,
预提费用(万元),--,--,--,--,--,--,--,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动负债(万元),--,--,21,244,207,166,--,--,0,0,--,
其他流动负债(万元),--,--,--,--,--,61,325,138,150,0,--,
流动负债合计(万元),324005,276631,100019,57978,63911,39708,35617,19738,11382,8533,7509,
长期借款(万元),10000,766,5361,6211,153,--,--,--,0,0,--,
应付债券(万元),38214,--,--,--,--,--,--,--,0,0,--,
长期应付款(万元),22,46,--,--,--,--,--,--,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,0,0,--,
长期递延收益(万元),2973,2784,2865,2272,1815,--,--,--,0,0,--,
递延所得税负债(万元),4288,4283,--,--,--,--,--,--,0,0,--,
其他非流动负债(万元),--,--,--,--,244,1454,1384,135,113,0,--,
非流动负债合计(万元),55497,7878,8226,8483,2212,1454,1384,135,113,0,--,
负债合计(万元),379502,284509,108245,66461,66123,41162,37001,19873,11494,8533,7509,
实收资本(或股本)(万元),76126,63472,60692,22983,20304,10140,10104,7772,5772,5000,1000,
资本公积(万元),47778,59897,43325,48293,23547,33050,33766,36097,4786,1058,--,
减:库存股(万元),13469,16523,--,244,451,--,--,--,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,0,0,--,
盈余公积(万元),9307,6687,4807,3270,2272,1851,1501,1288,843,301,181,
一般风险准备(万元),--,--,--,--,--,--,--,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,0,0,--,
未分配利润(万元),101244,65811,42411,28683,18933,13878,10930,9650,5525,466,1633,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,-2,-0,--,0,0,--,
归属于母公司股东权益合计(万元),236723,179386,151212,102989,64604,58916,56300,54807,16927,6825,2814,
少数股东权益(万元),25528,25263,1110,931,3072,1694,1798,--,0,0,--,
所有者权益(或股东权益)合计(万元),262251,204649,152322,103920,67676,60610,58098,54807,16927,6825,2814,
负债和所有者权益(或股东权益)总计(万元),641754,489158,260567,170381,133798,101771,95098,74680,28421,15358,10323,		
  
