报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),29251,18581,12403,9085,6438,9143,5025,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),81,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),2623,3877,4950,2135,2478,541,769,
应收账款(万元),40639,34360,34318,36544,31363,29290,24049,
预付款项(万元),890,1487,1451,942,1361,961,868,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,176,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),2270,1320,931,744,2880,4352,6075,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),35413,29659,24911,24428,23135,22775,27539,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),999,10842,2159,1619,1005,1923,2987,
流动资产合计(万元),114934,100301,81124,75497,68660,68985,67312,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),400,400,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),4011,3456,2974,2520,2556,2881,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),19001,20213,20078,20183,19533,--,--,
累计折旧(万元),5883,6364,5358,4424,3474,--,--,
固定资产净值(万元),13117,13848,14720,15760,16059,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),13117,13848,14720,15760,16059,4488,4729,
在建工程(万元),38,--,--,--,--,4572,1758,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),5782,3764,3740,3771,3762,3220,3295,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),1036,1011,977,952,1109,73,73,
长期待摊费用(万元),193,208,282,209,262,299,391,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1493,1155,963,803,650,516,472,
其他非流动资产(万元),1006,--,--,--,--,4194,--,
非流动资产合计(万元),27077,23841,23654,24015,24397,20243,10718,
资产总计(万元),142011,124143,104778,99513,93057,89229,78030,
短期借款(万元),17889,13740,15300,15600,16100,13800,6500,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),9275,6192,4664,6880,3490,4108,1915,
应付账款(万元),16337,18541,18452,15791,12536,8960,8424,
预收账款(万元),24276,16631,18087,16264,16718,20850,25393,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),964,988,965,685,705,403,837,
应交税费(万元),1463,1501,773,509,434,897,1716,
应付利息(万元),102,73,20,22,32,32,20,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),284,291,335,211,1399,1379,275,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),48,47,46,407,350,304,--,
其他流动负债(万元),175,31,--,--,--,--,--,
流动负债合计(万元),70814,58034,58643,56370,51763,50732,45081,
长期借款(万元),432,473,509,507,933,729,202,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,3065,3256,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),5098,2055,2192,2330,2467,--,--,
递延所得税负债(万元),58,--,0,6,5,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),5589,2528,2702,2843,3405,3794,3458,
负债合计(万元),76403,60562,61345,59212,55168,54526,48539,
实收资本(或股本)(万元),9147,9147,6860,6860,6860,6860,6600,
资本公积(万元),22623,22623,8101,8101,8098,7954,6189,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),429,435,346,396,522,499,371,
盈余公积(万元),4241,3990,3770,3236,2968,2639,2302,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),28489,26684,23837,21334,18905,16571,13819,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),64992,62802,42731,39668,37375,34491,29281,
少数股东权益(万元),616,778,702,632,514,212,210,
所有者权益(或股东权益)合计(万元),65609,63580,43433,40300,37889,34703,29491,
负债和所有者权益(或股东权益)总计(万元),142011,124143,104778,99513,93057,89229,78030,		
  
