报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),807797,1170518,810029,755819,742255,127730,91288,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),87500,--,--,20000,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),73560,--,--,--,72293,38723,86564,
应收账款(万元),206854,--,--,--,138875,89380,54629,
预付款项(万元),8169,7959,5904,4811,4048,2577,4254,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),3246,--,--,--,4070,70,627,
应收股利(万元),--,--,--,--,1320,27407,101,
其他应收款(万元),175030,--,--,--,46542,46936,348208,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),17472,52539,48220,34812,20024,37076,18219,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),38574,33065,31373,6027,1129,1129,1100,
其他流动资产(万元),390325,103616,119741,6525,3366,2625,2099,
流动资产合计(万元),1836625,1720624,1311465,1114593,1033922,373653,607089,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,18357,9221,7221,7221,7221,11106,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),160608,439567,348453,167967,9138,100,100,
长期股权投资(万元),882526,853824,513904,469804,493979,439779,354018,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),18884,19330,11784,11977,22154,22199,19862,
固定资产原值(万元),2103500,1937081,1747040,1380255,--,--,--,
累计折旧(万元),699414,633616,578541,532338,--,--,--,
固定资产净值(万元),1404086,1303466,1168498,847917,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),1404086,1303466,1168498,847917,763323,761531,1273071,
在建工程(万元),209781,216399,233897,349038,305282,158935,285214,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),206985,92202,93142,85619,82573,63848,22961,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),2537,2069,1884,1884,1884,--,--,
长期待摊费用(万元),2689,2425,1487,1386,2299,2133,3643,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),90886,89677,87210,85729,88827,93669,10194,
其他非流动资产(万元),34113,47427,47312,25049,22130,25764,36145,
非流动资产合计(万元),3039954,3084742,2516792,2053590,1798809,1575180,2016314,
资产总计(万元),4876578,4805365,3828257,3168183,2832730,1948833,2623403,
短期借款(万元),16671,5669,26295,30938,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),95702,--,--,--,124105,--,7200,
应付账款(万元),158161,--,--,--,87356,71930,73033,
预收账款(万元),20945,33812,33413,30795,27885,22398,25157,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),25135,22439,22706,21248,20631,15105,16823,
应交税费(万元),20931,20613,15322,9318,8682,6900,50029,
应付利息(万元),8173,--,--,--,276,--,485,
应付股利(万元),198,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),587124,--,--,--,637262,314354,185145,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),359593,3819,2414,2219,10625,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),1306130,1314031,1293993,1093638,916822,430686,357873,
长期借款(万元),16079,18817,13739,16072,8201,--,--,
应付债券(万元),--,350000,350000,--,--,--,--,
长期应付款(万元),53078,58167,5810,54508,5298,--,--,
专项应付款(万元),--,--,--,--,--,--,12453,
