报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),110095,87568,109423,120846,69960,58372,36522,36431,57605,45219,23973,11035,13878,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,3409,1858,2130,2012,2766,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),497,836,888,658,14629,14975,10272,17441,16913,4635,7070,13505,11058,
应收账款(万元),31132,28209,19567,16590,12558,13204,14739,10781,11480,10445,14024,16922,25414,
预付款项(万元),8528,5547,2602,2988,1909,4868,2685,2455,5572,4533,6176,6857,6159,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,29,19,--,--,
其他应收款(万元),6028,3620,866,1526,3238,12055,3796,4473,4034,479,449,812,3065,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
存货(万元),40192,38805,26597,23123,17101,16796,21726,30167,25307,19334,28859,22738,22759,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,185,41,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),3595,8801,16546,5174,1589,--,--,--,--,0,--,--,--,
流动资产合计(万元),200067,173387,176676,170945,124393,122128,91869,103759,123679,84673,80571,71869,82333,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),14588,14366,7366,1366,3916,222,286,259,288,428,217,715,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),1146,--,--,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),1066,809,564,86,1450,5650,5600,5500,6385,13955,10993,9417,9479,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),72722,73041,4369,4251,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),70954,70550,45461,44087,218113,210831,209292,215005,236502,213278,206085,206191,203321,
累计折旧(万元),22474,19776,18277,16663,124798,115625,106472,100456,114736,107619,98798,93131,90542,
固定资产净值(万元),48480,50774,27184,27423,93315,95207,102819,114550,121767,105659,107287,113060,112779,
固定资产减值准备(万元),--,--,--,--,3307,3358,3361,4953,9890,10665,3923,4042,4043,
固定资产(万元),48480,50774,27184,27423,90008,91849,99458,109597,111877,94994,103364,109018,108736,
在建工程(万元),141,133,21720,8988,37062,6567,5125,5652,12712,29068,22776,7223,17069,
