报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),21136,10772,7773,4197,5178,4231,3370,1789,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,0,--,52,--,18,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),1790,2953,1637,486,340,365,425,523,
应收账款(万元),9142,8933,6197,4723,2875,3063,2787,1794,
预付款项(万元),2658,1409,332,610,2450,913,600,2033,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),902,717,1692,1286,624,263,192,125,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),21362,14644,12374,7391,5229,3292,2269,1797,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),34474,9183,13012,17471,44,--,--,--,
流动资产合计(万元),91464,48610,43016,36163,16740,12179,9643,8080,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),6318,7258,7518,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),5370,--,2280,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),47052,41295,36124,22335,17068,12640,--,--,
累计折旧(万元),15708,12200,7963,4685,3254,2154,--,--,
固定资产净值(万元),31344,29096,28161,17649,13813,10487,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),31344,29096,28161,17649,13813,10487,8773,1205,
在建工程(万元),12244,7443,1101,5547,2699,817,1400,5624,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),15352,11803,5784,4933,3382,3463,3531,1929,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),20260,20067,18116,--,--,--,--,--,
长期待摊费用(万元),1846,164,227,195,69,50,65,14,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1997,1107,186,261,234,235,138,98,
其他非流动资产(万元),2049,2727,2701,753,--,--,--,--,
非流动资产合计(万元),96782,79665,66074,29338,20197,15052,13908,8871,
资产总计(万元),188246,128275,109090,65501,36937,27232,23551,16951,
短期借款(万元),11718,555,--,--,5800,2000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,27,41,--,--,--,
衍生金融负债(万元),5,--,--,--,--,--,--,--,
应付票据(万元),1985,--,1515,--,239,--,192,600,
应付账款(万元),4497,6704,3658,3172,2540,1787,3152,1432,
预收账款(万元),437,98,100,38,68,4,168,381,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2156,1970,966,650,623,510,392,263,
应交税费(万元),2003,1331,730,354,335,370,-270,-34,
应付利息(万元),16,4,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,1640,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),432,2711,3256,21,15,21,8,23,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,76,--,--,--,1380,2144,--,
