报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),27241,19426,19388,41447,22568,23563,9333,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,5,245,145,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),2547,2702,694,320,144,207,256,
预付款项(万元),9684,15281,15987,11747,7612,7044,8594,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),387,426,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),4549,1615,3655,2959,6976,2870,2419,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),50126,58953,23406,10527,13782,20441,12494,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),96606,93368,1734,--,661,--,31,
流动资产合计(万元),191140,191776,65108,67145,51743,54125,33127,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,654,
固定资产原值(万元),76965,72597,20283,19633,18695,--,14548,
累计折旧(万元),9723,11205,8479,7611,6567,--,4990,
固定资产净值(万元),67243,61391,11804,12022,12128,--,9557,
固定资产减值准备(万元),52,288,288,319,319,--,--,
固定资产(万元),67191,61103,11516,11703,11809,10068,9557,
在建工程(万元),2902,432,32612,1252,62,1154,3,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,1,13,13,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),10355,10062,9937,10164,2197,1685,1333,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),42,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),2669,1088,907,741,841,600,514,
其他非流动资产(万元),1841,50,53,2004,--,--,--,
非流动资产合计(万元),85000,72736,55025,25863,14910,13520,12074,
资产总计(万元),276141,264512,120133,93008,66653,67645,45201,
短期借款(万元),--,--,--,--,--,5121,2560,
向中央银行借款(万元),--,--,--,--,--,--,--,
