报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),33884,25388,24002,19758,13636,16885,33672,6168,7372,3138,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4855,1144,2345,2191,5605,1927,665,1265,--,--,
应收账款(万元),35126,24521,19593,15737,16422,11950,7579,5565,4563,4086,
预付款项(万元),1109,920,598,1083,1328,903,2379,735,2028,137,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),117,21,16,25,12,52,148,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1283,532,634,136,156,250,150,344,185,3871,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),20884,13117,13477,7613,6233,5876,5614,3550,1904,1206,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,6,--,--,--,--,--,--,--,--,
其他流动资产(万元),13335,3301,3145,3071,2318,285,154,93,122,10,
流动资产合计(万元),110594,68949,63810,49614,45709,38128,50360,17720,16173,12449,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,15,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,292,300,279,--,
固定资产原值(万元),77360,69227,56241,47639,38493,31534,17769,13226,9471,8117,
累计折旧(万元),22585,18170,14169,11144,8600,6359,4449,3436,3007,3200,
固定资产净值(万元),54775,51057,42072,36495,29893,25175,13321,9791,6464,4918,
固定资产减值准备(万元),20,17,--,--,--,--,--,--,--,--,
固定资产(万元),54755,51040,42072,36495,29893,25175,13321,9791,6464,4918,
在建工程(万元),3264,1708,1113,1227,4729,4267,1944,1268,--,--,
工程物资(万元),66,2,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3784,4069,2848,2222,1408,1442,792,713,732,948,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),17002,17002,11,--,--,--,--,--,--,21,
长期待摊费用(万元),2046,2206,1487,1640,986,779,568,423,428,369,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1988,1255,419,324,205,91,64,60,40,58,
其他非流动资产(万元),6526,2156,1533,842,2740,3581,--,--,--,--,
非流动资产合计(万元),89432,79437,49483,42750,39960,35349,16979,12555,7943,6314,
资产总计(万元),200026,148386,113293,92363,85669,73477,67339,30275,24116,18762,
短期借款(万元),12983,11280,6962,11152,8464,3683,1500,1337,2344,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),55,1536,--,--,--,--,--,--,265,579,
应付账款(万元),27200,18366,12436,7604,8808,5649,4338,3864,2888,2852,
预收账款(万元),1402,666,278,128,175,206,451,142,50,31,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2038,1503,1301,1057,892,699,449,434,366,299,
应交税费(万元),1053,828,274,538,1088,320,129,528,323,531,
应付利息(万元),103,305,285,22,28,17,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1172,2220,2194,1557,118,196,143,114,351,1951,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2836,2585,780,780,813,829,49,48,49,75,
其他流动负债(万元),727,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),49567,39289,24509,22838,20387,11598,7059,6467,6637,6317,
