报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),69344,82515,58658,59893,53637,54184,66871,27721,32759,33094,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,180,700,--,0,18,50,15,--,--,
应收账款(万元),8570,8539,11357,12960,12584,11545,7834,6386,7771,12173,
预付款项(万元),2490,1949,3019,911,1298,1055,1226,2017,2274,1519,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,8,22,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),652,795,837,350,347,696,241,581,420,635,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),87525,82172,77977,73655,77241,71273,59661,49142,43963,41150,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),87311,92136,6996,6983,166,--,5000,--,--,--,
流动资产合计(万元),255891,268286,159545,154752,145281,138793,140884,85861,87187,88571,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),19836,19859,19835,9352,9371,210,270,245,272,404,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),10121,10892,10469,9910,7326,15920,732,20,16,14,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),7112,7313,7319,3996,4171,3853,4011,4099,4340,4405,
固定资产原值(万元),176893,138902,121582,102581,97141,97490,74439,73560,61317,--,
累计折旧(万元),63841,64193,59275,46248,42779,42115,40516,38658,36719,--,
固定资产净值(万元),113053,74709,62308,56333,54363,55375,33923,34902,24598,--,
