报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),14380160,14120619,12870199,12193401,9808779,9343384,9227414,8305764,6520659,6495225,5747006,2748829,2176911,1717092,1396958,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),334446,48971,32338,21844,11020,12316,11503,4692,7549,9734,3285,12513,6523,9898,32566,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收票据(万元),978025,702493,435058,249364,289751,346640,230057,201462,48345,20640,13179,16211,15007,5945,9768,
应收账款(万元),9938231,14650389,13342761,12802844,11541424,8779772,7171164,6291883,5604798,9671064,6895921,6603121,5033430,1612964,1336073,
预付款项(万元),1859195,1878400,1995561,2319440,2762028,3252942,3356070,2607565,2813273,2362777,2125867,1339291,1085073,791331,662470,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),--,20255,23939,27459,30684,21320,8125,6037,20,5286,15549,1717,1016,597,97,
应收股利(万元),--,3726,5544,11790,2321,595,1251,4684,--,65,91,84,165,36,96,
其他应收款(万元),--,5503916,4562629,4018000,3453677,3098092,3096806,2533588,2199514,1978444,1490511,1013251,1066209,1047139,911535,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
存货(万元),15989137,26660416,26578067,24559114,22595812,20163682,17133694,7600553,5959850,3347646,2214969,1188933,787550,568214,471523,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
一年内到期的非流动资产(万元),1083674,859180,961839,1191615,1265774,2040744,1342789,1054681,--,--,--,--,--,0,0,
其他流动资产(万元),1723625,841448,322097,129952,46503,46654,49814,3909,--,--,--,--,--,0,0,
