报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),31616,32417,34267,23807,9485,6918,8989,6709,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),9090,8254,7589,9485,4544,7012,939,2994,
应收账款(万元),34940,17123,27041,18635,16697,14014,11836,11913,
预付款项(万元),562,587,440,340,359,186,234,1113,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),377,77,1082,569,445,166,82,87,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),31179,19222,15235,16084,13787,10636,10460,10123,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),3294,31182,32132,--,--,--,--,--,
流动资产合计(万元),111059,108862,117787,68920,45317,38931,32540,32938,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),8000,8000,3200,--,--,87,87,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,87,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),2337,1130,--,--,--,--,--,--,
固定资产原值(万元),59584,54188,44189,25174,18007,16570,--,--,
累计折旧(万元),13915,10001,7110,6632,5529,4339,--,--,
固定资产净值(万元),45668,44187,37080,18542,12478,12231,--,--,
固定资产减值准备(万元),254,208,178,--,--,--,--,--,
固定资产(万元),45414,43979,36902,18542,12478,12231,12929,10484,
在建工程(万元),8375,5679,8877,9268,1324,190,194,1501,
工程物资(万元),5,11,53,148,--,--,--,--,
固定资产清理(万元),61,42,70,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),7746,5610,5667,5795,2864,2932,2998,1731,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),800,358,441,316,262,217,137,126,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),72738,64808,55211,34069,16929,15656,16344,13929,
资产总计(万元),183796,173670,172998,102989,62246,54587,48883,46867,
短期借款(万元),--,538,1602,496,7700,4900,6000,11300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),1454,6740,9232,2800,5700,9600,9930,6354,
应付账款(万元),6330,3030,9508,8002,6270,6025,4627,3168,
预收账款(万元),218,231,60,73,28,132,89,135,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),548,430,371,370,303,240,110,55,
应交税费(万元),544,148,758,1214,29,617,284,177,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),19,15,--,--,100,100,112,148,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,139,
流动负债合计(万元),9113,11133,21531,12956,20129,21614,21152,21476,
长期借款(万元),--,--,--,--,--,--,--,2207,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),656,427,99,28,33,38,43,--,
递延所得税负债(万元),282,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),938,427,99,28,33,38,43,2207,
负债合计(万元),10051,11559,21630,12984,20162,21652,21195,23683,
