报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),24332,6730,8521,5466,5592,3091,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),5167,9498,9158,6448,7939,4076,
应收账款(万元),20712,15320,16586,12889,11946,9751,
预付款项(万元),1274,936,506,1495,1610,797,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,45,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),623,612,517,740,3132,1839,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),5636,5102,4259,4027,3660,2771,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),155,17900,118,18,124,18,
流动资产合计(万元),57899,56144,39666,31083,34004,22344,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),1156,1157,1226,562,600,--,
固定资产原值(万元),22371,21729,21223,21681,20299,--,
累计折旧(万元),9621,8371,7156,5970,4723,--,
固定资产净值(万元),12750,13358,14068,15711,15576,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),12750,13358,14068,15711,15576,6554,
在建工程(万元),19201,9954,2266,126,138,9042,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),6823,7598,7590,5706,2767,3018,
开发支出(万元),800,--,202,533,190,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),7,28,57,94,132,170,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),390,276,157,113,333,407,
其他非流动资产(万元),10337,--,--,--,--,--,
非流动资产合计(万元),51464,32371,25566,22846,19736,19191,
资产总计(万元),109363,88515,65232,53929,53739,41535,
短期借款(万元),4400,1700,4500,4300,9390,7960,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,2000,--,--,
应付账款(万元),6029,3603,6169,5491,4349,3546,
预收账款(万元),155,213,666,306,726,708,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),805,471,495,62,109,181,
应交税费(万元),1772,1152,983,829,1938,1159,
应付利息(万元),7,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),11731,8661,6277,4370,7250,3886,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),24898,15800,19091,17359,23762,17439,
长期借款(万元),470,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),1104,720,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1574,720,0,0,0,0,
负债合计(万元),26472,16520,19091,17359,23762,17439,
实收资本(或股本)(万元),40006,40006,36000,30000,8000,8000,
资本公积(万元),10685,10685,37,2037,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),4205,2842,1743,778,1861,1273,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),27996,18461,8361,3756,19347,14059,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),82891,71995,46142,36571,29208,23332,
少数股东权益(万元),--,--,--,--,769,764,
所有者权益(或股东权益)合计(万元),82891,71995,46142,36571,29977,24097,
负债和所有者权益(或股东权益)总计(万元),109363,88515,65232,53929,53739,41535,		
  
