报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),103389,82011,55315,44801,54512,45504,85405,47281,31105,46597,47980,40492,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),38948,47827,37183,37267,24678,75290,43934,91338,64052,29555,3308,3260,
应收账款(万元),12012,10949,11051,17732,19809,16950,18949,4079,8708,6564,4833,4948,
预付款项(万元),1770,2459,1309,2841,5834,1740,12912,5836,3718,2374,4659,2649,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,240,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),236,117,212,3417,675,539,1083,727,722,1178,6902,428,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),25885,24108,23045,18494,20420,24179,20460,15079,14029,8081,6719,5644,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),56221,32188,14503,15444,33471,3334,36912,281,8231,99,138,111,
流动资产合计(万元),238462,199659,142618,139996,159398,167536,219893,164619,130565,94447,74540,57533,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),45429,46978,44429,27038,17342,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),52571,45147,44946,47644,30563,33993,9572,5479,5059,1685,1685,1585,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),783650,614972,612227,596162,565110,538208,388931,376322,350119,325664,317925,0,
累计折旧(万元),297935,255463,219284,183934,148917,162687,136861,112620,88876,65952,43787,0,
固定资产净值(万元),485715,359508,392943,412228,416193,375521,252070,263702,261243,259712,274138,0,
固定资产减值准备(万元),20513,13417,11306,11386,8702,6756,4800,3100,0,0,0,0,
固定资产(万元),465202,346091,381637,400842,407491,368765,247270,260602,261243,259712,274138,104456,
在建工程(万元),177613,86215,40904,53222,34923,34111,56561,4836,5375,4768,1804,75456,
工程物资(万元),--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),52372,38603,39594,41310,37062,30645,21123,13854,10549,10031,9148,6634,
开发支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),6241,--,--,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),85,171,261,356,17,28,35,43,53,67,53,68,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),19305,18631,15122,11366,6600,6108,3731,2922,1188,310,1607,573,
其他非流动资产(万元),8675,9932,8624,10938,10698,--,--,--,0,0,0,0,
非流动资产合计(万元),827494,591767,575516,592716,544695,473650,338293,287737,283467,276572,288435,188772,
资产总计(万元),1065955,791426,718134,732712,704093,641186,558186,452356,414032,371019,362976,246304,
短期借款(万元),60000,57000,45000,49500,57700,58000,37000,33250,28500,150000,140000,125500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,0,0,0,0,
