报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),65084,39251,20663,16428,9354,8963,16886,21377,18211,39276,44440,770,989,1157,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),9966,5693,7785,5267,6756,3913,4450,3589,144,0,12,0,10,31,
应收账款(万元),79316,65023,39199,29328,20152,24576,21844,16648,8145,5494,10115,5032,6016,3516,
预付款项(万元),8664,4031,2255,2263,1763,1541,2866,1455,544,676,2139,1974,2137,651,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),453,466,136,324,473,828,215,966,35,515,324,59,66,44,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),77525,56583,41211,41421,37900,33082,27624,23502,9620,9924,7032,7266,4150,2393,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),19554,11721,3033,4067,--,2000,2000,2000,--,0,--,0,0,0,
流动资产合计(万元),260562,182768,114282,99098,76399,74902,75884,69536,36700,55884,64062,15101,13368,7793,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),1,1,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,500,0,0,0,
长期应收款(万元),--,654,199,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),1,2017,1525,1449,1666,1865,1968,2183,2154,1195,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
固定资产原值(万元),341742,245936,181365,156811,117881,85073,67833,56385,24743,21790,12496,9443,7851,--,
累计折旧(万元),93331,65154,48265,38527,30027,27445,23721,21302,6609,4447,3341,2538,1982,--,
固定资产净值(万元),248411,180782,133100,118284,87854,57628,44112,35083,18134,17343,9155,6905,5869,--,
固定资产减值准备(万元),1362,1041,849,924,827,1066,74,--,--,0,0,0,0,--,
固定资产(万元),247049,179741,132251,117359,87027,56562,44038,35083,18134,17343,9155,6905,5869,4498,
在建工程(万元),97440,41672,32584,13776,16901,29187,13316,10730,12889,8673,8778,2135,159,1061,
工程物资(万元),3368,9538,2952,2407,3321,2417,4,129,--,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,151,--,92,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
无形资产(万元),32319,24821,20976,16532,12587,11460,11675,8542,3171,3242,2649,2503,285,295,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
商誉(万元),2252,1969,--,--,--,--,--,--,--,0,--,0,0,0,
长期待摊费用(万元),425,379,460,166,--,--,--,--,--,0,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),2181,1420,1470,1416,1093,1169,932,709,401,77,46,33,1,1,
其他非流动资产(万元),11687,6475,4945,3465,5068,2448,1294,1500,18116,0,--,0,0,0,
非流动资产合计(万元),396722,268685,197361,156570,127814,105107,73318,58877,54865,30530,21128,11576,6313,5854,
资产总计(万元),657284,451453,311644,255668,204213,180010,149203,128414,91565,86414,85190,26677,19682,13647,
短期借款(万元),18400,40640,8700,33000,15051,10930,--,--,--,0,--,3500,1000,1332,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),3135,1919,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),31470,18394,11507,9889,6304,5469,4540,1517,2299,2449,973,0,0,0,
应付账款(万元),50227,43729,24798,17356,12822,15811,10525,4396,2408,1297,1982,905,920,515,
预收账款(万元),12958,8245,7499,4307,3173,2817,2357,2859,342,119,35,1256,277,594,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付职工薪酬(万元),16704,10748,5227,4249,3217,2845,2094,1808,356,258,228,233,215,385,
应交税费(万元),4228,3097,1191,702,-2742,-2905,-965,-311,-833,-854,-649,-384,-158,-211,
应付利息(万元),154,14,22,39,29,104,--,--,--,0,--,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应付款(万元),13534,1681,1119,1298,1108,1026,566,1936,224,153,30,10,34,52,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,245,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动负债(万元),24031,371,--,1000,1000,--,--,--,--,0,--,0,0,0,
其他流动负债(万元),975,687,605,1199,730,481,3699,2394,2422,710,405,0,4168,0,
流动负债合计(万元),175817,129525,60669,73039,40694,36578,22814,14599,7218,4131,3003,5765,6456,2667,
长期借款(万元),36380,36550,14900,20900,17000,5000,--,--,--,0,--,0,0,0,
应付债券(万元),65067,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应付款(万元),37,55,--,--,--,--,--,--,--,0,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,16,446,
预计非流动负债(万元),37,--,--,712,780,--,--,--,--,0,--,0,0,--,
长期递延收益(万元),10176,5923,6339,5725,5072,--,--,--,--,0,--,--,--,--,
递延所得税负债(万元),1193,740,128,146,177,200,296,342,--,0,--,0,0,--,
其他非流动负债(万元),--,--,--,--,--,5047,1245,--,--,0,--,0,0,0,
非流动负债合计(万元),112890,43268,21367,27483,23029,10247,1542,342,0,0,--,0,16,446,
负债合计(万元),288708,172794,82036,100522,63723,46825,24356,14941,7218,4131,3003,5765,6472,3113,
实收资本(或股本)(万元),52437,52437,52437,20244,20244,20244,20244,20244,20244,20244,13496,10096,5439,5439,
资本公积(万元),81009,81014,81014,42537,42537,42537,42460,42460,42460,42460,49208,100,587,41,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
专项储备(万元),770,817,1136,930,765,828,721,454,--,49,--,--,--,--,
盈余公积(万元),19750,14737,10983,9124,7848,6960,6070,5424,5151,4435,3549,2588,2631,1133,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未分配利润(万元),141671,88903,57704,57081,44512,38183,31296,23180,16491,15094,15934,8127,4552,3912,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
