报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),13611,10132,6803,9547,1324,2059,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),5999,3036,568,--,--,--,
应收账款(万元),23950,35346,15501,11141,8517,6217,
预付款项(万元),3393,7887,219,139,469,216,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),5834,656,768,281,1584,2174,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),14498,10122,3945,3005,2683,1186,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),3314,7324,69,--,78,--,
流动资产合计(万元),70599,74503,27873,24112,14655,11852,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,10,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),62122,46581,15106,10946,--,--,
累计折旧(万元),8808,4856,3422,2425,--,--,
固定资产净值(万元),53314,41724,11683,8521,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),53314,41724,11683,8521,6653,3070,
在建工程(万元),11446,635,4317,--,--,1174,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),6026,2454,2179,260,230,236,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),100,50,83,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),459,280,118,84,91,62,
其他非流动资产(万元),2436,4085,967,632,179,255,
非流动资产合计(万元),73781,49228,19347,9497,7164,4796,
资产总计(万元),144380,123731,47219,33610,21819,16649,
短期借款(万元),30490,17810,16440,9878,7859,8929,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),5684,2109,--,--,--,--,
应付账款(万元),4627,9160,1989,2384,2488,1021,
预收账款(万元),111,2542,15,14,48,38,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),890,1319,295,274,85,154,
应交税费(万元),95,2591,434,415,365,248,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4759,7931,88,--,--,--,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,1000,--,--,--,--,
其他流动负债(万元),189,204,51,125,52,14,
流动负债合计(万元),46844,44666,19313,13091,10896,10405,
长期借款(万元),7630,5330,1500,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),164,628,1027,1350,501,46,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),154,176,199,333,245,287,
递延所得税负债(万元),1587,--,--,--,0,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),9535,6134,2726,1682,746,333,
负债合计(万元),56380,50800,22039,14773,11642,10738,
实收资本(或股本)(万元),14282,10202,7500,7500,1150,1150,
资本公积(万元),42270,44258,8615,8615,1,1,
减:库存股(万元),4759,7931,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3913,2654,907,272,903,476,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),32294,23748,8159,2450,8124,4284,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),88000,72931,25180,18836,10177,5911,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),88000,72931,25180,18836,10177,5911,
负债和所有者权益(或股东权益)总计(万元),144380,123731,47219,33610,21819,16649,		
  
