报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),1011903,374108,398841,89089,61226,89066,195705,272577,375748,328411,343913,189500,127007,98005,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
交易性金融资产(万元),256,--,--,--,--,--,--,0,258,0,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收票据(万元),201310,91900,91912,22653,29754,73507,85995,151495,150877,74086,56603,53206,34459,29138,
应收账款(万元),319067,235875,219962,251663,301213,368983,356972,370847,260594,289359,204040,91006,60566,57090,
预付款项(万元),150700,23222,25829,26086,30806,19380,32055,66063,54128,74136,57177,29917,38954,49612,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收利息(万元),2125,4118,--,--,--,--,--,--,--,0,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他应收款(万元),17766,18366,17634,14507,8118,3821,6519,2437,3769,4527,4108,2765,6640,11100,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
存货(万元),274404,192622,131576,170622,248889,445778,530625,533389,504350,404799,434680,290246,221930,170300,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他流动资产(万元),37857,14209,14586,34662,39121,2471,900,--,--,0,0,--,0,0,
流动资产合计(万元),2015388,954420,901168,609283,719127,1003007,1208770,1396807,1349723,1175318,1100520,656640,489557,415245,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
可供出售金融资产(万元),44723,34,819,857,488,432,299,228,387,499,165,840,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
长期股权投资(万元),8431,756,602,638,657,704,4440,677,77,77,74,5019,130,134,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
投资性房地产(万元),1936,--,--,--,--,--,--,--,--,0,0,--,0,0,
固定资产原值(万元),--,--,--,--,1029723,1000096,828584,799314,596398,559272,468830,--,0,0,
累计折旧(万元),--,--,--,--,310147,301867,261171,226770,197426,191364,190857,--,0,0,
固定资产净值(万元),--,--,--,--,719577,698229,567413,572544,398971,367908,277973,--,0,0,
固定资产减值准备(万元),--,--,--,--,126210,2283,2342,2544,2648,3388,5195,--,0,0,
固定资产(万元),330923,320890,340382,577578,593366,695946,565070,570000,396323,364520,272779,212696,159471,105064,
在建工程(万元),68587,42085,37625,122057,128079,178234,287230,254766,278435,186506,102011,77957,56225,41587,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
无形资产(万元),348681,30994,31827,60943,63521,66686,65888,51471,54256,45867,49232,52978,32966,33714,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
长期待摊费用(万元),3598,743,85,--,--,--,--,--,--,0,0,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
递延所得税资产(万元),10427,23,41,93,159,1077,5338,8931,4365,3986,1678,2386,2355,5963,
其他非流动资产(万元),10455,10696,10689,10683,19172,44467,23482,--,--,0,0,--,0,0,
非流动资产合计(万元),827761,406221,422070,772848,805442,987546,951747,886072,733843,601454,425938,351876,251147,186462,
资产总计(万元),2843149,1360641,1323238,1382131,1524568,1990553,2160518,2282879,2083567,1776772,1526458,1008516,740704,601707,
短期借款(万元),44428,635629,629092,627752,803906,578641,440706,254650,160900,286513,230920,160000,139053,81434,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
交易性金融负债(万元),--,--,--,37,55,--,193,69993,--,0,0,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应付票据(万元),88030,19925,5642,1651,71011,76439,90186,137498,178002,158537,148254,96790,64779,47651,
应付账款(万元),413129,224821,246960,273652,325343,302777,287484,303385,240943,256735,273996,122309,67719,49138,
预收账款(万元),438628,136051,92456,114886,133818,127989,122076,127109,215544,226693,238198,227765,170972,185585,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应付职工薪酬(万元),61447,52555,60901,56155,71314,35086,6563,5763,6567,5297,7696,7104,10579,11149,
应交税费(万元),34321,1076,1209,348,76,-11655,-31968,-2007,8234,16186,-4319,-378,146,8064,
应付利息(万元),1442,56341,38576,21170,26563,946,2063,2200,1260,1260,1260,--,0,0,
应付股利(万元),1062,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他应付款(万元),56769,49009,70164,54283,37754,19428,12221,39078,30574,13787,7390,7439,21033,3324,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,
一年内到期的非流动负债(万元),24197,7712,11129,15751,217436,229466,95881,157900,80328,58783,43116,16037,8835,5354,
其他流动负债(万元),1348,3682,3682,4545,89846,386,50354,494,400,0,0,--,0,0,
流动负债合计(万元),1164801,1186801,1159811,1170230,1777122,1359504,1075758,1096063,922752,1023791,946511,637067,483116,391700,
长期借款(万元),119519,--,--,17300,212580,371467,470733,461006,416574,314435,205627,141001,87590,75800,
应付债券(万元),--,--,--,--,--,31000,79823,79587,79351,79114,78878,--,0,0,
长期应付款(万元),291899,1936,9640,19321,27900,--,--,26298,26298,25938,28276,633,3671,0,
专项应付款(万元),2521,--,--,--,--,9,44,65179,62154,37030,17000,--,22739,22577,
预计非流动负债(万元),8075,19758,37963,64495,33236,17917,5972,--,--,0,0,--,0,0,
长期递延收益(万元),30875,17191,15991,35514,37279,--,--,--,--,0,--,--,--,0,
递延所得税负债(万元),5506,--,--,--,60,57,37,26,89,67,16,118,0,0,
其他非流动负债(万元),0,--,--,--,--,28858,26434,12745,9599,7156,0,--,0,0,
非流动负债合计(万元),471975,55028,88473,172541,355025,449308,583043,644840,594064,463741,329798,141751,114000,98377,
负债合计(万元),1636776,1241829,1248284,1342771,2132147,1808812,1658801,1740904,1516815,1487532,1276309,778819,597117,490077,
