报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),86353,18316,16402,1769,596,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),16222,--,--,--,328,
应收账款(万元),14011,--,--,--,1946,
预付款项(万元),1731,1296,360,187,32,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),436,231,1301,236,77,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),128216,57889,28648,6468,2165,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),14318,7209,2356,2213,244,
流动资产合计(万元),261286,106679,58832,16321,5388,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),2517,1977,1614,720,--,
累计折旧(万元),847,591,393,269,--,
固定资产净值(万元),1669,1386,1220,451,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),1669,1386,1220,451,353,
在建工程(万元),6411,1891,67,37,6,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),1630,1509,1497,618,625,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),23,89,68,36,3,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),709,483,530,237,124,
其他非流动资产(万元),71,117,185,414,46,
非流动资产合计(万元),10514,5475,3568,1794,1158,
资产总计(万元),271800,112154,62400,18115,6546,
短期借款(万元),12619,8800,4482,1500,200,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),15273,--,--,--,--,
应付账款(万元),37328,--,--,--,1112,
预收账款(万元),88048,44051,23395,2980,25,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),1463,1018,561,84,47,
应交税费(万元),750,294,2842,1316,435,
应付利息(万元),18,--,--,--,--,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),1201,278,528,92,123,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),156700,79961,40858,10618,1942,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),199,308,119,--,--,
长期递延收益(万元),776,891,929,229,229,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),975,1199,1048,229,229,
负债合计(万元),157675,81161,41906,10847,2170,
实收资本(或股本)(万元),5200,3900,3900,2579,2500,
资本公积(万元),71061,6390,6390,2389,1868,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),3894,2416,1069,241,18,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),33962,18347,9104,2059,-11,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),114116,31053,20463,7268,4375,
少数股东权益(万元),9,-59,30,--,--,
所有者权益(或股东权益)合计(万元),114125,30994,20494,7268,4375,
负债和所有者权益(或股东权益)总计(万元),271800,112154,62400,18115,6546,		
  
