报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),32078,36960,36374,30922,3893,3844,5444,5921,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),18900,25417,24757,15464,9415,7538,6343,1602,
应收账款(万元),29702,41508,41519,24417,25754,13748,14386,13767,
预付款项(万元),2440,2218,2719,1204,1097,1007,1286,708,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),400,--,--,--,--,--,--,--,
其他应收款(万元),404,648,835,127,241,161,166,102,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),29505,25714,22783,23542,15649,16619,15449,12903,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),2151,1813,1872,1033,953,452,356,--,
流动资产合计(万元),115580,134278,130858,96709,57002,43371,43430,35003,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),8282,562,493,316,2372,2082,2155,2382,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),572,602,633,331,347,--,65,18,
固定资产原值(万元),119635,109825,82973,77060,68730,62727,--,--,
累计折旧(万元),44699,39846,33793,31468,25894,20747,--,--,
固定资产净值(万元),74936,69979,49180,45592,42836,41980,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),74936,69979,49180,45592,42836,41980,40299,37946,
在建工程(万元),2960,5357,7595,1817,3108,3051,2867,1142,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),88,4,18,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),29373,23169,23717,8886,8789,9064,9273,9360,
开发支出(万元),4515,2289,912,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),6,31,42,65,--,12,28,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1322,1692,1693,1544,1615,260,280,263,
其他非流动资产(万元),12507,6346,5269,2693,477,1095,643,439,
非流动资产合计(万元),134559,110031,89552,61243,59543,57544,55611,51550,
资产总计(万元),250139,244309,220411,157951,116545,100915,99041,86552,
短期借款(万元),17800,18800,16800,13800,15750,13715,13718,10827,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),14310,13265,13475,7810,2420,2590,4991,4188,
应付账款(万元),14169,23342,18787,13177,11068,10674,10545,7995,
