报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),16602,8919,468,1824,4090,7713,4816,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,7,--,--,--,--,--,
应收账款(万元),6342,3687,3806,3824,3695,4294,3032,
预付款项(万元),815,1542,613,620,421,818,647,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),296,212,178,125,87,4881,145,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),11862,11270,10112,7857,5848,5682,5666,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),17286,22719,1509,1675,177,12,213,
流动资产合计(万元),53202,48356,16686,15924,14317,23400,14518,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),5230,3210,1935,1865,1855,1109,651,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),397,141,84,76,171,115,210,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),23200,13613,9098,9410,105,812,858,
固定资产原值(万元),28941,20340,23950,22154,14672,--,4533,
累计折旧(万元),7837,6279,5238,3721,2344,--,1039,
固定资产净值(万元),21104,14060,18712,18434,12328,--,3494,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),21104,14060,18712,18434,12328,5308,3494,
在建工程(万元),3693,816,1304,1150,1204,2744,1521,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),2011,2405,3212,4274,5138,4569,3684,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),7426,7750,7671,6171,358,359,354,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),2141,1773,2115,2410,2250,2106,1868,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),30,62,56,50,43,7,8,
其他非流动资产(万元),718,448,335,827,12330,405,234,
非流动资产合计(万元),65951,44279,44524,44667,35782,17535,12883,
资产总计(万元),119153,92634,61210,60591,50099,40935,27401,
短期借款(万元),4000,--,12300,16760,10400,4350,3600,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),3466,2296,2014,3898,4531,2789,3123,
预收账款(万元),536,559,293,270,251,185,163,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1930,1457,1241,1149,1087,747,652,
应交税费(万元),935,310,541,193,870,628,396,
