报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),17874,58184,67651,17527,17062,43764,26371,69771,62266,104176,64137,20428,19143,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,0,--,--,--,--,--,--,0,0,0,90,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),--,188455,110470,57104,107791,116125,84802,122990,88598,42722,40619,15420,8160,
应收账款(万元),12462,18976,25515,91599,46076,29625,30085,13326,9595,13460,4201,8409,5562,
预付款项(万元),2678,1531,1697,2186,2506,10288,11336,14098,15313,9206,7036,17083,10527,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,0,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,0,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),2608,1280,38065,14993,6382,2667,3348,1690,2804,5569,2395,2130,2222,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),31451,27511,24228,33531,41736,58793,72655,64984,42152,33807,42044,35730,21848,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,0,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),213885,3945,3481,2073,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),281632,299882,271107,219013,221554,261262,228597,286858,220729,208941,160432,99200,67552,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,--,5600,5710,5710,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,0,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),5693,6334,7005,4554,4554,4027,3530,--,--,0,0,0,0,
长期股权投资(万元),5177,5600,0,--,--,5710,5710,5710,5710,5710,1680,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),2380,2407,2556,2704,2798,2059,2162,2265,2368,2471,2582,0,0,
固定资产原值(万元),1171703,1139537,1090779,1184661,1286654,1252131,1097040,962211,835951,790700,710091,641323,606292,
累计折旧(万元),598556,570728,519832,548044,557516,499007,447247,389108,382927,312104,215209,209795,162699,
固定资产净值(万元),573147,568810,570947,636617,729137,753124,649794,573103,453024,478596,494882,431528,443592,
固定资产减值准备(万元),52296,14928,12481,--,--,--,--,--,2560,0,0,0,0,
固定资产(万元),520851,553882,558466,636617,729137,753124,649794,573103,450463,478596,494882,431528,443592,
在建工程(万元),559029,464225,398281,343940,276506,187017,163712,123102,168261,111630,73854,35783,19867,
工程物资(万元),5493,1860,2265,2975,2772,4017,4510,685,819,32,222,49,126,
固定资产清理(万元),--,--,0,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),58301,67960,120404,120046,120544,43956,44128,41727,41978,20839,6445,6596,6791,
开发支出(万元),--,--,0,--,--,--,--,--,--,0,0,0,0,
商誉(万元),--,--,0,--,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),--,--,--,15,31,46,212,77,93,118,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),43953,23707,17383,13441,23477,19916,13226,11584,8314,5520,1715,1116,1760,
其他非流动资产(万元),4727,1875,15880,18022,16474,30607,14219,--,--,0,0,0,0,
非流动资产合计(万元),1205605,1127849,1127840,1148025,1182003,1050480,901203,758254,678007,624916,581379,475072,472137,
资产总计(万元),1487237,1427731,1398947,1367038,1403557,1311742,1129800,1045112,898736,833857,741811,574272,539689,
短期借款(万元),30000,40000,75000,75000,70000,182030,5000,--,--,9000,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,0,--,--,--,--,--,--,459,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
