报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),101923,108678,192626,207767,198908,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),150,99,1589,17189,2041,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),46413,66031,26264,6209,7869,
应收账款(万元),136068,114193,104238,87454,91078,
预付款项(万元),25132,9835,17594,9124,15949,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),--,7949,13393,42484,61844,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),164250,162447,135373,97735,105392,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),9864,13758,11906,22369,4903,
流动资产合计(万元),490125,482990,502984,490329,487984,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,1081,943,881,
持有至到期投资(万元),--,--,9993,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),18949,22321,23623,24039,24460,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),7734,5906,6035,4362,2223,
固定资产原值(万元),355139,309848,294603,--,--,
累计折旧(万元),105996,84841,87704,--,--,
固定资产净值(万元),249143,225006,206899,--,--,
固定资产减值准备(万元),110,110,110,--,--,
固定资产(万元),249033,224896,206789,200040,200341,
在建工程(万元),--,46356,33358,16618,20163,
工程物资(万元),--,--,--,9,111,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),13504,10427,10904,11686,12409,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),2965,1872,1008,1087,409,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),2413,2490,2506,2431,2354,
其他非流动资产(万元),7720,9124,7062,10098,11783,
非流动资产合计(万元),355013,323392,302359,271314,275136,
资产总计(万元),845138,806382,805343,761643,763120,
短期借款(万元),248779,232639,222830,151144,206393,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),286,420,1059,765,319,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),76719,112236,174489,267237,232168,
应付账款(万元),56382,58398,49154,52782,73376,
预收账款(万元),7752,6930,5439,6339,6166,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),4409,3540,3637,2667,2607,
应交税费(万元),6030,2157,3659,1948,3013,
应付利息(万元),574,669,4980,4613,2784,
应付股利(万元),--,--,--,226,239,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),1794,1749,11798,13087,24704,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),19836,92060,26323,44778,20907,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),422561,510798,503369,545585,572676,
长期借款(万元),60904,12065,70803,29000,46179,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,37041,7970,1144,2892,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),7301,7650,8582,4940,4675,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),78690,56756,87355,35083,53745,
负债合计(万元),501251,567554,590724,580668,626422,
实收资本(或股本)(万元),43000,36500,36500,36500,32200,
资本公积(万元),155262,81650,81650,81650,55635,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),2126,2126,2251,2423,2444,
盈余公积(万元),12028,9948,7577,5406,4366,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),125682,104415,83155,51937,39318,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),338175,234636,211134,177916,133963,
少数股东权益(万元),5712,4192,3485,3059,2736,
所有者权益(或股东权益)合计(万元),343887,238828,214619,180975,136698,
负债和所有者权益(或股东权益)总计(万元),845138,806382,805343,761643,763120,		
  
