报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),277830,419706,98391,83629,33755,18784,17755,9071,15918,8707,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,180,--,
应收账款(万元),--,--,--,--,--,--,--,--,168,711,
预付款项(万元),9271,8413,4579,838,722,2648,2747,10599,4970,1781,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),994,832,26,22,0,6,22,346,441,272,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),581273,418989,261805,115600,103538,102142,50612,42799,19350,14342,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),108703,26275,7017,51289,13050,437,420,390,87,--,
流动资产合计(万元),978070,874215,371817,251378,151064,124017,71556,63205,41114,25814,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),14300,14300,14300,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),13348,11442,4733,4679,4768,2876,2351,3125,2976,2376,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),1656071,1241439,753742,361295,191668,158088,102684,62267,38929,--,
累计折旧(万元),301611,181743,103742,63666,42709,28448,17764,11423,7259,--,
固定资产净值(万元),1354461,1059696,649999,297630,148958,129641,84920,50843,31671,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1354461,1059696,649999,297630,148958,129641,84920,50843,31671,18714,
在建工程(万元),368030,149819,85097,75885,62689,30977,22295,12512,3298,2920,
工程物资(万元),--,--,--,--,--,366,988,3603,1585,1413,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),146122,140187,98323,41745,23284,20000,20274,12602,6441,2943,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),35054,35449,23284,16983,17232,15579,11635,2973,2115,1775,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),14205,10516,4966,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),483,0,--,--,--,--,--,--,--,--,
其他非流动资产(万元),60113,108839,40614,18454,3935,--,--,--,--,--,
非流动资产合计(万元),2006116,1530248,921315,455375,260866,199438,142464,85658,48085,30142,
资产总计(万元),2984186,2404463,1293132,706753,411930,323454,214020,148863,89199,55956,
短期借款(万元),471492,356033,250000,177300,91129,89800,35300,41520,37000,21400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),74896,6655,27955,29048,6000,5500,--,--,136,--,
应付账款(万元),271263,152029,110887,51276,27317,14904,5878,5581,2494,800,
预收账款(万元),3928,1218,1374,429,467,378,156,13,296,91,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
