报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),348284,359438,355409,108466,37818,29032,28513,24773,29618,27239,24752,20973,6667,4171,3752,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,--,6,0,25,7,
应收账款(万元),62055,47082,36643,12321,8741,3839,3624,3085,2539,1530,930,862,630,537,528,
预付款项(万元),7250,3801,5231,3984,2906,118,140,110,112,49,47,27,26,70,20,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收利息(万元),660,6890,6179,631,65,--,--,--,--,0,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
其他应收款(万元),8473,3367,1239,657,490,374,541,320,812,319,300,365,365,300,203,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
存货(万元),--,--,--,228,383,127,436,136,136,165,--,0,0,0,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
一年内到期的非流动资产(万元),66130,7463,2457,--,--,--,--,--,--,0,--,0,0,0,--,
其他流动资产(万元),280231,133907,56464,85545,114151,--,--,--,--,0,--,0,0,0,--,
流动资产合计(万元),773084,561948,463622,211831,164553,33489,33254,28424,33216,29302,26030,22233,7688,5103,4510,
发放贷款及垫款(万元),19892,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
可供出售金融资产(万元),10015,5765,8145,6278,1400,--,--,--,--,0,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
长期应收款(万元),74173,48309,13973,25,25,25,25,25,25,25,--,0,0,0,--,
长期股权投资(万元),29315,32826,2042,2690,1508,1400,800,--,--,0,910,769,846,782,632,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
固定资产原值(万元),10780,9615,8337,21652,21687,14290,14018,13868,2580,2554,2446,3055,2470,0,--,
累计折旧(万元),3598,2599,1913,4099,3630,2296,1794,1557,1174,1178,952,1099,717,0,--,
固定资产净值(万元),7181,7016,6424,17553,18057,11995,12224,12312,1406,1377,1494,1956,1753,0,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
固定资产(万元),7181,7016,6424,17553,18057,11995,12224,12312,1406,1377,1494,1956,1753,1548,1373,
在建工程(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
无形资产(万元),235,313,125,1703,1889,1701,1635,951,770,459,152,45,45,47,4,
开发支出(万元),--,--,--,--,--,--,340,319,172,166,284,88,0,0,--,
商誉(万元),240819,240819,240035,240049,240049,15,15,15,15,15,--,80,117,135,153,
长期待摊费用(万元),3536,4439,--,7,106,189,289,356,283,133,191,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
递延所得税资产(万元),9325,15784,1759,2016,1327,--,--,--,2,4,17,23,28,24,18,
其他非流动资产(万元),10000,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
非流动资产合计(万元),404492,355270,272503,270320,264361,15324,15328,13978,2672,2178,3048,2960,2789,2536,2179,
资产总计(万元),1177575,917218,736125,482151,428914,48814,48582,42402,35889,31481,29078,25193,10477,7639,6690,
短期借款(万元),51680,33424,15000,324,772,81,394,1487,1406,1885,2135,1000,1500,500,532,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
交易性金融负债(万元),--,--,--,211,176,--,--,--,--,0,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付票据(万元),--,--,10760,6000,--,--,--,--,--,0,--,0,0,0,--,
应付账款(万元),31786,24025,14133,10400,10621,257,137,221,68,255,425,298,427,334,159,
预收账款(万元),9477,1991,3300,4087,3657,94,614,97,149,180,171,148,162,25,37,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付职工薪酬(万元),8982,4836,5678,6425,2586,1045,1065,1074,1133,928,588,261,358,129,139,
应交税费(万元),11658,9812,5559,8341,3322,633,406,1160,705,322,104,126,149,21,165,
应付利息(万元),2027,46,18,--,--,--,--,--,--,0,--,0,0,0,--,
应付股利(万元),256,67,--,--,--,--,20,--,--,0,--,0,0,0,80,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
