报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),50487,60802,11618,7662,5327,3685,4045,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),8386,6182,3153,2710,1680,995,630,
预付款项(万元),1587,1549,381,895,588,578,160,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),46,499,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),18,15,15,25,37,45,49,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),8181,6789,5992,2760,1869,1879,1313,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),14104,265,21,4,--,--,--,
流动资产合计(万元),82808,76100,21180,14055,9501,7183,6196,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),548,595,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),25716,18843,14584,10513,8461,--,--,
累计折旧(万元),10187,7190,5042,3351,2178,--,--,
固定资产净值(万元),15529,11653,9542,7162,6284,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),15529,11653,9542,7162,6284,5177,1758,
在建工程(万元),7482,3281,1260,69,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),1017,1052,1115,1124,--,--,--,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),547,637,748,482,366,144,87,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),74,56,33,15,7,25,29,
其他非流动资产(万元),2279,144,176,173,21,264,63,
非流动资产合计(万元),27475,17417,12873,9024,6676,5609,1937,
资产总计(万元),110283,93516,34053,23080,16177,12792,8134,
短期借款(万元),--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),1330,239,951,896,667,717,257,
预收账款(万元),1040,606,295,592,396,515,240,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),--,169,--,--,--,--,32,
应交税费(万元),1304,1477,1021,855,353,402,215,
应付利息(万元),--,--,1,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),3454,699,641,384,397,221,143,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,140,140,140,173,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),7127,3190,3049,2867,1952,2028,887,
长期借款(万元),--,--,1397,980,1120,1260,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),741,741,741,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),741,741,2138,980,1120,1260,0,
负债合计(万元),7868,3931,5188,3847,3072,3288,887,
实收资本(或股本)(万元),9084,6000,4500,4500,4500,4500,4500,
资本公积(万元),55546,54890,6551,6245,6245,2200,2200,
减:库存股(万元),2657,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),4674,3159,1887,897,236,280,55,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),35768,25536,15927,7591,2124,2524,492,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),102415,89586,28865,19233,13105,9504,7247,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),102415,89586,28865,19233,13105,9504,7247,
负债和所有者权益(或股东权益)总计(万元),110283,93516,34053,23080,16177,12792,8134,		
  
