报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),14897,4906,14004,13726,13934,16210,18604,19805,27205,4408,8132,7275,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,2,22,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),63,88,331,743,931,1135,1954,2400,377,174,145,172,
应收账款(万元),4425,2515,2901,2668,3225,3524,4403,4355,4105,3960,1483,1680,
预付款项(万元),4187,1406,2455,1779,617,385,379,431,1126,3881,61,95,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),1,19,15,25,63,75,69,168,123,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),1416,817,416,4688,855,168,134,210,221,670,79,108,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),3330,3221,3381,4018,4081,3908,3686,3992,4039,2079,1668,1479,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),4693,5247,363,57,--,--,--,--,--,0,0,0,
流动资产合计(万元),33011,18219,23867,27703,23706,25405,29229,31362,37197,15172,11571,10832,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,1894,2027,2160,--,--,--,--,--,0,0,0,
固定资产原值(万元),6699,17218,16683,14995,17929,16956,15401,5874,5345,4655,4148,2007,
累计折旧(万元),4288,6226,5124,4352,4148,3130,2151,1642,1229,868,569,440,
固定资产净值(万元),2410,10993,11558,10643,13781,13826,13251,4232,4116,3786,3578,1567,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),2410,10993,11558,10643,13781,13826,13251,4232,4116,3786,3578,1567,
在建工程(万元),--,--,--,--,--,468,1269,5085,239,0,0,7,
