报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),603181,799721,302637,508500,854960,792754,704700,404229,217367,298093,279315,316076,12784,8665,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
交易性金融资产(万元),--,0,85,--,--,--,--,--,200,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收票据(万元),584326,366140,233808,127636,221733,251343,199528,170098,116348,31647,35928,74511,1963,1038,
应收账款(万元),178536,149896,271633,154044,169109,152100,80708,101633,76494,56159,81250,41593,41038,14790,
预付款项(万元),58201,53568,31297,19294,18401,32407,23637,60640,98224,95883,88329,114557,6104,2258,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收利息(万元),324,13605,19364,21564,14744,9986,4965,--,--,0,--,--,0,0,
应收股利(万元),1686,1378,1477,1378,--,--,299,--,--,0,--,--,0,0,
其他应收款(万元),4398,9056,3813,4304,4528,4827,6400,17806,48609,11012,9213,7677,10150,550,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
存货(万元),539387,510618,352372,261721,352640,431785,388418,561945,624804,408374,434583,354226,28306,11836,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,9509,--,--,0,--,--,0,0,
其他流动资产(万元),927335,196061,442589,393243,12015,14116,18473,33624,--,0,--,21,149,41,
流动资产合计(万元),2897375,2100043,1659076,1491685,1648130,1689317,1436636,1349975,1182047,901169,928619,908661,100494,39178,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),19704,5150,5150,5000,5000,--,--,--,--,0,0,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,8180,7834,7930,4500,--,0,0,
长期股权投资(万元),18217,16396,14973,18118,21338,26717,26611,36746,22947,17725,8506,1479,1528,2670,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
固定资产原值(万元),2557817,2505428,2445977,2391289,2337248,2293661,2254327,2009609,1886834,1797772,979236,834705,89952,0,
累计折旧(万元),1523130,1429873,1350974,1249362,1146861,1008257,875146,753252,636265,518007,426783,378596,54565,0,
固定资产净值(万元),1034687,1075555,1095002,1141927,1190387,1285404,1379180,1256357,1250569,1279765,552453,456108,35387,0,
固定资产减值准备(万元),953,953,953,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),1033734,1074602,1094049,1141927,1190387,1285404,1379180,1256357,1250569,1279765,552453,456108,35387,17560,
在建工程(万元),88531,29263,22591,35503,26086,27608,19146,148703,81184,77023,654642,146707,7039,3280,
工程物资(万元),--,--,--,--,80,--,--,--,--,0,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
无形资产(万元),82207,84514,86962,86288,116592,119721,122998,118733,121873,124903,128144,129494,658,677,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
商誉(万元),962,962,920,825,825,825,825,--,--,0,--,--,0,0,
长期待摊费用(万元),47,55,--,--,--,--,8,1183,1817,1800,1300,47,63,78,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
递延所得税资产(万元),7995,11475,34134,43247,39638,41872,43361,9479,5954,7398,4758,2112,1561,903,
其他非流动资产(万元),14803,131,713,31,1461,--,--,943,1449,1984,2569,--,0,0,
非流动资产合计(万元),1266200,1222550,1259492,1330938,1401407,1502147,1592129,1580323,1493627,1518529,1356873,735948,46236,25168,
资产总计(万元),4163576,3322593,2918568,2822624,3049537,3191464,3028765,2930299,2675675,2419698,2285492,1644609,146730,64345,
短期借款(万元),333989,474307,586662,638639,683996,738343,645246,621661,562905,511605,487705,293105,14700,12800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
交易性金融负债(万元),4,--,--,--,--,--,--,--,--,0,0,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应付票据(万元),475769,150812,286498,184121,60859,78497,32735,4201,4769,4800,8920,50759,6740,6330,
应付账款(万元),540806,558458,443054,373468,435434,467649,394275,407268,382099,354190,300587,227615,21665,3405,
