报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),12235,15483,4625,3727,4067,2021,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),3755,3101,189,5,646,250,
应收账款(万元),5528,4403,3000,2110,2415,1159,
预付款项(万元),161,38,108,145,266,228,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),34,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),54,11,108,386,65,72,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),5378,4562,5043,5562,5692,4660,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),2086,19,0,36,28,--,
流动资产合计(万元),29229,32804,17888,11971,13180,8390,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,155,155,155,155,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),69,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),21507,20696,18675,--,--,--,
累计折旧(万元),3043,2020,1116,--,--,--,
固定资产净值(万元),18463,18676,17560,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),18463,18676,17560,10040,2211,2169,
在建工程(万元),268,5,313,6267,6930,4222,
工程物资(万元),6,7,8,11,278,--,
固定资产清理(万元),--,119,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),3604,4018,4011,6517,6646,6148,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),268,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),297,368,358,284,235,44,
其他非流动资产(万元),78,78,48,18,46,213,
非流动资产合计(万元),23053,23270,22451,23292,16501,12952,
资产总计(万元),52282,56073,40340,35263,29681,21341,
短期借款(万元),--,--,--,4700,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),1723,2622,3598,4428,2670,3088,
预收账款(万元),1768,2228,2318,3235,3002,2171,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),950,1175,1053,738,495,29,
应交税费(万元),734,319,635,1452,1429,1009,
应付利息(万元),--,--,--,3,1616,1339,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),699,280,298,487,7954,3630,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),5873,6623,7903,15043,17166,11265,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),1870,--,--,--,--,--,
专项应付款(万元),--,9719,9719,900,900,1304,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),913,1217,1294,793,604,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),2783,10936,11014,1693,1504,1304,
负债合计(万元),8656,17559,18916,16736,18670,12569,
实收资本(或股本)(万元),8000,8000,6000,6000,3303,3303,
资本公积(万元),20441,20441,7793,7793,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),807,751,625,552,435,301,
盈余公积(万元),1935,1235,823,495,704,492,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),12389,8087,6182,3687,6569,4633,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),43572,38514,21423,18527,11011,8729,
少数股东权益(万元),54,--,--,--,--,44,
所有者权益(或股东权益)合计(万元),43626,38514,21423,18527,11011,8773,
负债和所有者权益(或股东权益)总计(万元),52282,56073,40340,35263,29681,21341,		
  
