报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),524323,211699,177813,344012,144634,178253,151892,140789,147373,147448,122709,110037,84772,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,66,44,0,0,--,73,
衍生金融资产(万元),23,163,119,159,--,--,--,--,--,0,--,--,0,
应收票据(万元),25991,16329,9272,9520,10869,19007,24972,31092,20163,21968,36228,7575,5842,
应收账款(万元),133680,129816,119357,93041,119770,84904,92909,84927,57449,54552,49309,37676,28655,
预付款项(万元),50093,59941,89461,95817,150755,369467,344033,283044,219916,173277,154959,190874,116423,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),1777,6669,4267,908,341,--,--,--,--,0,0,--,0,
应收股利(万元),--,--,--,--,472,472,--,--,--,0,--,--,0,
其他应收款(万元),298649,318523,215370,164969,48428,22773,28419,22838,23439,21431,16774,17326,17151,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),138626,106694,643277,147352,142619,220256,128841,212169,139642,85174,121074,120520,64032,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,6,--,--,--,--,--,0,0,--,0,
其他流动资产(万元),37106,31607,26270,62023,111778,15496,7175,--,--,0,0,--,1484,
流动资产合计(万元),1210268,881442,1285206,917806,729667,910629,778240,774924,608025,503849,501054,484009,318432,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),17431,17474,9803,10033,10410,3347,13080,24074,52615,91705,64816,210839,582,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,
长期应收款(万元),4112,--,--,--,--,--,--,--,--,0,0,--,0,
长期股权投资(万元),263066,261280,25021,21312,21726,31051,31168,22179,26828,14195,14267,14371,19287,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),46794,47957,34192,10058,10267,8256,8683,8968,9256,8754,8996,8813,9060,
固定资产原值(万元),437763,397376,332015,322825,325862,294843,288550,269550,247704,233107,205559,175792,128042,
累计折旧(万元),157032,147708,136737,128371,124095,116126,106732,96852,86641,80178,71709,65521,53420,
固定资产净值(万元),280731,249668,195277,194453,201767,178717,181818,172698,161063,152929,133850,110270,74622,
固定资产减值准备(万元),144,58,58,58,434,611,617,618,635,695,726,741,979,
固定资产(万元),280586,249610,195219,194395,201334,178106,181202,172080,160427,152234,133124,109530,73644,
在建工程(万元),74283,78224,93544,48136,38236,75016,38898,32828,17416,11921,9521,18195,17705,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,
固定资产清理(万元),2689,--,--,17,17,--,--,6,4,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,
