报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),46030,76385,52393,38592,55808,65031,89062,87980,8466,6324,4617,4421,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),237,14,170,254,--,--,--,--,0,0,0,0,
应收账款(万元),107752,105059,123424,93285,61546,45691,27699,13740,8540,5906,6391,3697,
预付款项(万元),1852,2140,2855,8419,5357,2668,3561,3886,3305,2241,522,336,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,20,56,314,1056,1023,1502,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),7460,6324,4432,3883,2892,2066,3690,1298,1011,2141,2919,2748,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),25450,36085,32703,29909,33295,29354,6578,4186,6289,3188,2812,1742,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),5679,7574,3706,3622,4013,1832,--,--,0,0,0,0,
其他流动资产(万元),7681,8381,15123,27979,3247,48,--,--,0,0,0,0,
流动资产合计(万元),202142,241962,234826,205999,166471,147745,131612,112591,27612,19800,17262,12943,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),2,2,65253,2,2,--,0,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),8474,15443,9982,10559,11580,6593,--,115,634,1292,2217,0,
长期股权投资(万元),2095,2801,813,804,793,776,10,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),12261,3597,3849,4101,4354,4606,4858,5111,2672,0,0,0,
固定资产原值(万元),46080,39969,37447,36244,31902,32912,16402,14473,16903,13627,0,0,
累计折旧(万元),19311,17145,14929,12822,8530,7239,3320,2416,1728,934,0,0,
固定资产净值(万元),26768,22824,22517,23422,23372,25674,13082,12057,15175,12694,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),26768,22824,22517,23422,23372,25674,13082,12057,15175,12694,3237,3253,
在建工程(万元),65365,54482,24493,15643,8605,8433,1110,1472,1261,5044,7520,3499,
工程物资(万元),--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),23515,23647,24171,16302,15136,6108,1186,1214,1243,1271,1300,1323,
开发支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),14944,15647,15316,10968,400,400,--,--,0,0,69,0,
长期待摊费用(万元),431,753,502,574,500,87,45,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),5318,4200,3945,3110,2685,1496,439,279,265,204,207,52,
其他非流动资产(万元),49142,45683,150,--,1748,--,--,--,0,0,0,0,
非流动资产合计(万元),208316,189077,170992,85486,69175,54172,20730,20248,21250,20505,14548,8127,
资产总计(万元),410458,431040,405819,291485,235647,201917,152342,132840,48862,40305,31810,21070,
短期借款(万元),13482,12244,20575,24282,8200,7119,0,--,1500,0,0,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,0,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),2383,2768,10390,1786,2291,--,--,--,0,0,0,0,
应付账款(万元),67410,86235,78883,56076,43661,33950,12598,4220,4168,3243,2341,1239,
预收账款(万元),7678,7173,17831,10543,12995,8788,8753,4459,9347,7779,5201,3179,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),2235,2232,2184,1782,1569,1140,898,543,483,383,245,164,
应交税费(万元),12947,15033,10719,9914,6612,4023,2754,1534,1034,767,626,544,
应付利息(万元),34,125,122,69,72,--,--,--,0,0,0,0,
应付股利(万元),6,2407,1038,32,--,--,--,--,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),13866,17079,12472,13282,5982,9172,2256,1231,403,292,1104,1933,
预提费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),1570,5492,799,669,347,--,621,690,759,225,759,759,
其他流动负债(万元),--,--,--,--,--,--,0,--,0,0,0,0,
流动负债合计(万元),121611,150788,155014,118437,81729,64193,27880,12677,17695,12689,10276,8319,
长期借款(万元),3563,4295,8460,6105,3247,552,0,--,1608,4106,3691,3916,
应付债券(万元),--,--,--,--,--,--,0,--,0,0,0,0,
长期应付款(万元),--,--,15000,--,--,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,0,0,0,0,
长期递延收益(万元),7324,8067,8442,8693,2565,--,--,--,0,0,0,0,
递延所得税负债(万元),199,570,1811,2332,2421,1264,--,--,23,58,93,0,
其他非流动负债(万元),--,--,--,--,--,2414,2498,2103,1937,530,530,530,
