报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),11597,52493,16355,13441,28732,30761,28821,37081,49795,7792,6221,4079,
结算备付金(万元),--,--,--,0,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,0,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应收票据(万元),270,297,447,0,--,--,--,--,--,0,0,0,
应收账款(万元),10614,10213,12499,13009,13158,9631,6669,5538,6784,6310,3893,2943,
预付款项(万元),1872,1929,2316,2330,5244,3710,1593,3086,3141,1319,470,895,
应收保费(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应收利息(万元),32,--,--,0,--,--,--,--,--,0,0,0,
应收股利(万元),308,180,--,0,--,--,--,--,--,0,0,0,
其他应收款(万元),311,387,470,1479,1329,2032,901,1518,1127,437,221,173,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
存货(万元),26333,20273,14955,15695,17282,20705,20004,23271,16507,8571,8800,8672,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
其他流动资产(万元),686,1106,3374,3844,4656,--,--,--,--,0,0,0,
流动资产合计(万元),52023,86877,50417,49798,70401,66839,57987,70494,77355,24429,19606,16761,
发放贷款及垫款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,0,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
长期股权投资(万元),22456,23555,22546,22038,21092,1085,1082,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
固定资产原值(万元),72499,71525,119653,111009,75899,73376,64469,45373,40644,38538,36141,28524,
累计折旧(万元),41552,38268,39483,33239,30752,26177,21909,17933,14799,12163,9327,7047,
固定资产净值(万元),30947,33257,80170,77770,45146,47199,42560,27440,25845,26375,26814,21477,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),30947,33257,80170,77770,45146,47199,42560,27440,25845,26375,26814,21477,
在建工程(万元),16,16,1147,1924,19912,1161,6409,15679,1948,640,537,4031,
工程物资(万元),--,--,--,0,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,0,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,0,--,--,--,--,--,0,0,0,
无形资产(万元),1044,1092,4898,4991,5064,4508,1178,1206,1262,1326,1291,1225,
开发支出(万元),--,--,--,0,--,--,--,--,--,0,0,0,
商誉(万元),--,--,--,0,--,--,--,--,--,0,0,0,
长期待摊费用(万元),--,381,597,1371,1453,234,217,2,16,17,26,35,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),4310,2409,3429,2954,2911,2112,1369,697,317,149,28,23,
其他非流动资产(万元),327,310,--,0,--,--,--,--,--,0,0,0,
非流动资产合计(万元),59101,61020,112787,111049,95578,56300,52814,45024,29387,28507,28696,26791,
资产总计(万元),111124,147898,163204,160847,165978,123139,110802,115518,106742,52936,48302,43552,
短期借款(万元),--,--,10222,12464,18565,11254,5870,9100,--,8460,11330,11750,
向中央银行借款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,0,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,0,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,0,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应付票据(万元),--,--,39,0,--,--,--,--,--,123,0,200,
应付账款(万元),10223,9094,7271,6791,5763,5309,6450,7580,6670,5680,4156,3776,
预收账款(万元),168,413,135,185,198,238,656,2656,1317,32,36,66,
卖出回购金融资产款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),1743,368,722,596,220,94,318,263,210,87,114,128,
应交税费(万元),662,914,532,460,142,-86,-805,-517,-302,-117,-82,-160,
应付利息(万元),--,1348,1730,1788,1765,3,--,--,--,0,0,0,
应付股利(万元),--,--,--,0,--,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),1491,14391,2897,1433,2299,846,1228,1267,813,560,427,483,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,0,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,0,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),--,--,3453,1021,--,--,--,--,7050,0,0,4500,
其他流动负债(万元),--,--,--,0,--,2015,1531,422,475,156,79,0,
流动负债合计(万元),14287,26529,27000,24739,28951,19674,15248,20771,16233,14982,16061,20743,
长期借款(万元),163,54,9816,10569,101,--,--,--,--,7050,5700,0,
应付债券(万元),--,23963,29950,29750,29550,--,--,--,--,0,0,0,
长期应付款(万元),--,--,222,53,--,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,0,--,--,--,--,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),1489,1627,2529,2631,2363,--,--,--,--,0,0,0,
递延所得税负债(万元),--,--,--,0,--,--,--,--,--,0,0,0,
其他非流动负债(万元),--,--,--,0,--,--,--,--,--,0,0,0,
非流动负债合计(万元),1652,25644,42516,43003,32014,0,0,0,0,7050,5700,0,
负债合计(万元),15939,52173,69516,67742,60965,19674,15248,20771,16233,22032,21761,20743,
实收资本(或股本)(万元),83200,83200,83200,83200,83200,41600,20800,20800,20800,15600,15600,16908,
资本公积(万元),201,201,201,201,201,33594,54394,54394,54387,6286,6286,1556,
减:库存股(万元),--,--,--,0,--,--,--,--,--,0,0,0,
专项储备(万元),--,--,--,0,--,--,--,--,--,0,0,0,
盈余公积(万元),4800,4800,4800,4800,4800,4181,3116,2485,1649,1059,627,642,
一般风险准备(万元),--,--,--,0,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),9889,8131,5336,4150,15214,24718,17377,16539,13145,7585,3737,3453,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,-547,-79,117,125,31,0,0,
归属于母公司股东权益合计(万元),94941,95530,92875,91421,102660,103546,95609,94335,90106,30561,26250,22560,
少数股东权益(万元),245,195,813,1685,2353,-82,-54,413,403,344,291,250,
所有者权益(或股东权益)合计(万元),95185,95725,93688,93105,105013,103464,95554,94748,90509,30905,26541,22809,
负债和所有者权益(或股东权益)总计(万元),111124,147898,163204,160847,165978,123139,110802,115518,106742,52936,48302,43552,		
  
