报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),26063,15330,13453,9334,6022,5779,4608,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),3316,6096,6273,4150,3959,3490,2869,
应收账款(万元),15801,14197,12961,14033,15127,10922,11821,
预付款项(万元),487,183,371,278,141,86,145,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,543,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),589,344,106,218,241,110,52,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),2940,1977,1240,1200,1725,2095,2372,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),219,21025,26,--,--,--,--,
流动资产合计(万元),49415,59694,34429,29213,27216,22482,21867,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),32369,25994,23157,22374,20329,--,--,
累计折旧(万元),11742,9805,7892,6123,4501,--,--,
固定资产净值(万元),20627,16189,15265,16251,15829,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),20627,16189,15265,16251,15829,16862,17867,
在建工程(万元),14199,1222,2184,369,1552,106,0,
工程物资(万元),--,--,81,86,39,57,0,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),8387,7119,3342,3416,3491,2106,2245,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),353,260,234,264,281,258,294,
其他非流动资产(万元),7898,3761,11,98,30,2702,583,
非流动资产合计(万元),51466,28551,21119,20484,21222,22092,20988,
资产总计(万元),100881,88245,55548,49697,48437,44574,42855,
短期借款(万元),6000,--,4000,5500,11700,13400,6000,
向中央银行借款(万元),--,--,--,--,--,--,--,
