报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),82786,51287,6260,3603,9913,3693,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),325,129,--,--,--,15,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),100,283,--,--,--,--,
应收账款(万元),7921,6136,5602,6333,3626,2740,
预付款项(万元),1145,466,836,685,352,204,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),259,166,8,--,--,--,
应收股利(万元),0,--,--,--,--,--,
其他应收款(万元),296,304,251,607,8729,956,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),26446,20210,15662,12032,8760,5880,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),13893,31851,16605,6796,2409,5170,
流动资产合计(万元),133172,110832,45224,30056,33789,18659,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),138,168,192,98,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),35379,28959,26271,22985,11920,--,
累计折旧(万元),10376,8199,6221,4413,3051,--,
固定资产净值(万元),25004,20760,20050,18572,8869,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),25004,20760,20050,18572,8869,5600,
在建工程(万元),2690,996,758,1582,5759,2131,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),3115,3331,3592,3938,4276,3132,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),1725,2058,1725,1725,1725,--,
长期待摊费用(万元),311,275,180,16,20,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),268,254,186,146,90,97,
其他非流动资产(万元),84,160,--,--,--,--,
非流动资产合计(万元),33334,28002,26682,26076,20738,10960,
资产总计(万元),166506,138834,71906,56132,54528,29619,
短期借款(万元),--,--,--,--,1800,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),3990,3195,2155,2087,2222,1064,
预收账款(万元),3675,2343,2174,1728,2599,2630,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),3051,2289,1627,1271,1147,650,
应交税费(万元),2467,2694,1520,2900,3154,1899,
应付利息(万元),0,--,--,--,4,--,
应付股利(万元),0,--,2766,--,14002,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4473,1259,466,548,1001,235,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),17655,11780,10709,8533,25928,6477,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),3018,3181,3185,3420,1164,678,
递延所得税负债(万元),49,19,--,--,--,2,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),3067,3200,3185,3420,1164,681,
负债合计(万元),20722,14980,13893,11954,27092,7158,
实收资本(或股本)(万元),40193,40010,36000,36000,5188,2950,
资本公积(万元),43931,41212,2600,2416,5644,459,
减:库存股(万元),2771,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),9849,6326,3483,1192,2246,1721,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),52800,35182,15308,4307,14051,17282,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),143989,122727,57390,43910,27124,22413,
少数股东权益(万元),1795,1127,623,268,312,48,
所有者权益(或股东权益)合计(万元),145784,123854,58013,44178,27436,22461,
负债和所有者权益(或股东权益)总计(万元),166506,138834,71906,56132,54528,29619,		
  
