报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),51923,59936,59842,29127,24471,29033,30153,32060,29044,31943,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,217,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),417,564,88,79,2274,1118,727,170,527,92,
应收账款(万元),14261,8729,8588,8579,7249,7388,6035,6436,7020,9177,
预付款项(万元),1725,249,178,175,148,364,357,157,3546,2367,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),920,2232,1363,3512,669,1000,1103,1212,2150,20030,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),114419,105299,100745,79588,74469,63514,60847,61436,56920,49991,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),5223,13057,23905,367,452,520,167,78,76,196,
流动资产合计(万元),190126,197256,200446,121427,109732,102936,99389,101549,99283,113796,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),16165,16115,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,254,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),184079,121961,118473,120905,113789,86433,65765,63234,60203,58388,
累计折旧(万元),50783,43381,39630,40446,34237,36436,33715,31360,29189,27312,
固定资产净值(万元),133296,78581,78843,80459,79552,49997,32049,31873,31014,31076,
固定资产减值准备(万元),17,17,56,--,--,--,--,--,--,--,
固定资产(万元),133279,78564,78787,80459,79552,49997,32049,31873,31014,31076,
在建工程(万元),21236,41064,24544,8320,5604,31688,27913,12812,2032,874,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),46994,38402,37778,26878,16517,16741,17143,17281,15373,15912,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),25107,25107,25107,4224,4224,4224,4224,4224,4224,4224,
长期待摊费用(万元),--,--,0,30,61,202,370,594,768,970,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2460,2387,1631,1460,1441,483,582,659,471,474,
其他非流动资产(万元),237,655,1690,185,984,612,3934,2384,--,--,
非流动资产合计(万元),245477,202294,169538,121555,108383,103946,86214,69828,53882,53785,
资产总计(万元),435603,399550,369984,242982,218115,206882,185603,171377,153165,167580,
