报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),10623,9756,1774,1106,318,630,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),8185,14661,10266,7546,2459,10,
应收账款(万元),24814,19589,13990,10718,7928,8945,
预付款项(万元),1639,1799,1316,255,545,479,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),2284,366,241,255,1382,76,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),17725,14741,9306,11795,7249,3618,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),25,25,25,25,25,--,
其他流动资产(万元),15327,10989,307,29,2,23,
流动资产合计(万元),80797,71926,37226,31730,19907,13780,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),13842,13813,13295,12967,12203,--,
累计折旧(万元),6364,5424,4138,2863,2316,--,
固定资产净值(万元),7478,8389,9157,10104,9887,--,
固定资产减值准备(万元),291,--,--,--,19,--,
固定资产(万元),7187,8389,9157,10104,9869,7674,
在建工程(万元),--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),77,97,26,163,285,12005,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),273,269,351,281,454,600,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1095,369,247,555,109,95,
其他非流动资产(万元),340,478,300,507,579,30,
非流动资产合计(万元),8972,9602,10082,11610,11296,20404,
资产总计(万元),89769,81528,47308,43340,31203,34184,
短期借款(万元),6949,5482,7148,4359,1546,860,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),6025,3268,556,1665,--,--,
应付账款(万元),17595,19473,12249,12973,11753,8967,
预收账款(万元),3345,565,524,695,272,1214,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1086,1284,1257,1142,1014,649,
应交税费(万元),652,1055,978,1075,696,345,
应付利息(万元),67,20,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),583,407,321,613,166,11602,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,123,754,1440,359,74,
其他流动负债(万元),263,196,165,18,--,--,
流动负债合计(万元),36565,31872,23952,23979,15806,23711,
长期借款(万元),--,--,235,265,185,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,124,731,580,203,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),272,338,182,222,100,100,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),272,338,541,1218,865,303,
负债合计(万元),36837,32210,24493,25197,16671,24014,
实收资本(或股本)(万元),18134,10667,8000,8000,7735,7000,
资本公积(万元),17150,24617,6408,6408,1165,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1827,1327,845,490,571,320,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),15806,12708,7561,3245,5061,2849,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),52932,49318,22815,18143,14532,10170,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),52932,49318,22815,18143,14532,10170,
负债和所有者权益(或股东权益)总计(万元),89769,81528,47308,43340,31203,34184,		
  
