报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),15005,30727,2317,2985,1462,1494,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1988,1626,3423,3290,1540,898,
应收账款(万元),29136,20713,16035,10257,11995,6488,
预付款项(万元),244,200,364,137,87,87,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,130,--,--,
其他应收款(万元),575,52,75,346,185,242,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),28874,22803,21046,19077,18158,15617,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),585,0,177,--,--,--,
流动资产合计(万元),76407,76122,43438,36222,33427,24826,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,176,699,523,435,
长期股权投资(万元),--,--,--,907,1077,890,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,2633,2764,--,
固定资产原值(万元),38630,36099,32284,20268,16165,--,
累计折旧(万元),13732,11320,8573,5316,4077,--,
固定资产净值(万元),24898,24779,23710,14951,12087,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),24898,24779,23710,14951,12087,12546,
在建工程(万元),9974,849,1641,3069,1588,1080,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),3439,3540,3623,2919,2777,3603,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),165,165,165,--,--,--,
长期待摊费用(万元),992,1085,406,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1700,1523,836,685,624,475,
其他非流动资产(万元),6205,2672,622,2230,1076,1030,
非流动资产合计(万元),47374,34614,31178,28094,22516,20059,
资产总计(万元),123782,110736,74616,64316,55943,44885,
短期借款(万元),1500,--,7900,6883,6900,6117,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),500,--,900,850,--,390,
应付账款(万元),12728,9109,7515,6973,6067,6945,
预收账款(万元),2326,2886,5791,4843,8586,2188,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2498,2024,1747,1496,1395,1217,
应交税费(万元),1605,1467,1316,862,516,621,
应付利息(万元),7,8,18,18,10,8,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),2115,1597,873,824,440,638,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),1500,1500,211,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),24780,18590,26271,22749,23915,18124,
长期借款(万元),1500,3000,5000,3284,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,578,2162,2110,2370,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),995,915,801,738,619,362,
长期递延收益(万元),5386,5265,1695,1893,2286,2241,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),7881,9180,8074,8077,5015,4974,
负债合计(万元),32661,27770,34344,30826,28930,23098,
实收资本(或股本)(万元),15680,11200,8400,8400,4200,4200,
资本公积(万元),28987,33467,516,516,4716,4716,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),770,711,684,478,334,205,
盈余公积(万元),5491,4577,3775,2998,2259,1666,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),40192,33011,26896,21098,15503,11000,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),91121,82966,40272,33490,27013,21788,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),91121,82966,40272,33490,27013,21788,
负债和所有者权益(或股东权益)总计(万元),123782,110736,74616,64316,55943,44885,		
  
