报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),14829,11303,21201,3152,1909,2695,2607,974,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),400,100,--,--,2050,3926,450,--,
应收账款(万元),8154,11413,9730,10532,4042,3522,3981,623,
预付款项(万元),245,65,247,382,343,45,28,60,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),47,43,54,69,90,31,257,258,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),2373,2123,2693,3365,4193,4107,6811,6114,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),338,602,--,--,16,345,1644,819,
流动资产合计(万元),26386,25650,33925,17500,12644,14671,15778,8848,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),5518,5656,--,--,--,--,--,--,
固定资产原值(万元),29703,24187,23681,23043,22948,22521,22216,15971,
累计折旧(万元),12062,10428,9923,8176,6483,4680,2932,1482,
固定资产净值(万元),17641,13759,13758,14867,16465,17841,19284,14488,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),17641,13759,13758,14867,16465,17841,19284,14488,
在建工程(万元),1455,5625,5279,--,--,154,--,1627,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1286,1330,1746,1748,1796,1845,1893,1305,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),281,286,277,243,153,240,604,172,
其他非流动资产(万元),99,307,50,82,11,117,31,754,
非流动资产合计(万元),26280,26962,21111,16940,18424,20196,21812,18346,
资产总计(万元),52666,52612,55036,34440,31069,34867,37589,27195,
短期借款(万元),--,--,2000,--,--,--,9100,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,115,1887,--,--,--,--,--,
