报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),27993,41643,31588,27151,21689,61366,181615,171908,166029,40293,46099,28808,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),13069,--,260,117,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),5195,12101,5326,2314,3202,5219,9480,10125,3569,3111,1160,3900,
应收账款(万元),156234,123168,83359,80067,72670,65654,75211,64527,72211,63233,50808,63585,
预付款项(万元),1177,1122,1338,1068,745,807,665,579,711,593,359,515,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,149,62,1,103,176,1522,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),--,6998,3991,22444,41875,33056,14175,2360,2514,1340,1971,2186,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),103882,74202,69172,54511,45468,37189,24820,27742,21357,22120,20429,42367,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),17611,35603,29253,12394,42299,28854,--,--,--,0,0,0,
流动资产合计(万元),357339,294985,224350,200067,228051,232321,307488,277240,266391,130688,120826,141363,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),1774,1389,2235,2643,2632,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),13510,13214,--,--,--,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),421,460,996,1072,1149,1226,--,--,--,0,0,0,
固定资产原值(万元),468651,453626,423244,462560,420157,305421,264462,254065,231139,223808,216945,206130,
累计折旧(万元),221819,194514,166135,188564,167652,167797,161451,147612,136900,124290,112024,98178,
固定资产净值(万元),246832,259112,257110,273996,252505,137624,103011,106453,94239,99518,104921,107952,
固定资产减值准备(万元),4319,2506,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),242513,256606,257110,273996,252505,137624,103011,106453,94239,99518,104921,107952,
在建工程(万元),--,14003,27643,37400,34968,87896,41432,29795,30055,6539,8986,14003,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),11250,11783,12045,20349,20517,18191,11241,8043,7451,7617,7757,2733,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期待摊费用(万元),34,87,22,54,169,16,11,37,58,107,0,1,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),6601,5146,6467,7975,4706,2698,1538,2172,2869,3579,3034,3075,
其他非流动资产(万元),745,1557,1492,--,--,745,3820,--,--,0,0,0,
非流动资产合计(万元),302466,304245,308010,343490,316645,248395,161053,146501,134671,117360,124698,127764,
资产总计(万元),659805,599231,532360,543556,544696,480716,468541,423741,401062,248048,245524,269126,
短期借款(万元),16667,55542,22872,36373,30393,5961,31359,24048,15068,16289,38011,52416,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,860,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),8455,3836,2793,2465,1459,3072,6181,--,--,152,358,618,
应付账款(万元),121924,101493,88718,85303,77080,75206,55201,53007,57866,48158,39986,72195,
预收账款(万元),6599,1183,1061,443,956,1135,2433,1540,166,1098,373,423,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),16016,14041,11991,10809,9230,7955,6830,6133,6169,5149,4177,3234,
应交税费(万元),10909,3689,3887,4361,3610,2279,-2143,-980,-1956,965,990,2213,
应付利息(万元),--,99,27,34,--,--,--,--,--,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),--,6558,4764,4445,4005,3988,3821,2624,2046,2960,3288,2525,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,7089,1648,5463,683,12783,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
流动负债合计(万元),199484,186441,136113,144234,126732,99597,103683,93461,81007,80234,87866,147267,
长期借款(万元),9895,9839,--,--,25822,--,--,--,17035,20212,28795,10592,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),49350,54055,59650,76468,69868,--,--,--,--,0,0,0,
递延所得税负债(万元),142,75,94,75,59,60,62,63,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,43004,21488,8249,--,0,0,0,
非流动负债合计(万元),59387,63969,59744,76542,95748,43064,21550,8312,17035,20212,28795,10592,
负债合计(万元),258871,250410,195857,220776,222481,142661,125233,101772,98042,100445,116661,157859,
实收资本(或股本)(万元),171912,167416,167416,167416,167416,139513,116261,83044,69203,61203,61203,61203,
资本公积(万元),26005,16808,16591,16591,16591,44493,67745,100963,114804,0,189,189,
减:库存股(万元),10296,--,--,--,--,--,--,--,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
盈余公积(万元),35283,30192,27164,25194,24824,24824,23356,20675,17506,14376,11424,8847,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),177863,134280,125327,114246,114063,129225,135946,117287,101507,72024,50999,35468,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,-0,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),400933,348821,336503,322780,322216,338055,343309,321968,303020,147603,123814,105707,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,0,5049,5561,
所有者权益(或股东权益)合计(万元),400933,348821,336503,322780,322216,338055,343309,321968,303020,147603,128863,111268,
负债和所有者权益(或股东权益)总计(万元),659805,599231,532360,543556,544696,480716,468541,423741,401062,248048,245524,269126,		
  
