报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),509913,546204,167734,147443,75663,87120,69442,58245,118051,76233,27447,32774,21490,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),59454,61378,60000,39351,17998,14292,10795,7733,2163,3776,1668,820,633,
应收账款(万元),983555,908707,259540,222616,229647,197872,160323,133907,93687,85679,71979,65456,45584,
预付款项(万元),27560,19969,4073,3368,6898,14565,19494,7028,8061,3343,12159,7633,5257,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,--,--,--,0,2583,78,17,--,--,0,
其他应收款(万元),14335,20618,416,750,4784,1417,2226,9013,909,225,673,528,717,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),334330,273976,117041,115791,104293,96410,107869,76140,61968,56098,41155,45578,22527,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),3182,876,1086,1309,2692,62,4378,2,2,41,34,59,217,
流动资产合计(万元),1932329,1831727,609890,530628,441975,411738,374528,294651,284920,225413,155114,152848,96425,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),--,3437,7033,7868,4884,3451,2772,2833,4849,4844,2114,3583,1406,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),78559,56606,48226,40152,33751,28944,22867,21992,20550,19787,15762,15073,15111,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),404,434,396,410,424,438,452,465,479,493,507,521,350,
固定资产原值(万元),90248,88629,73150,71766,60255,43137,34885,33019,31845,29184,28191,27498,28822,
累计折旧(万元),34855,30145,19390,15074,11552,15557,13586,11381,9675,8561,7670,6337,5517,
固定资产净值(万元),55393,58483,53760,56692,48704,27580,21299,21639,22170,20624,20521,21162,23304,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),55393,58483,53760,56692,48704,27580,21299,21639,22170,20624,20521,21162,23304,
在建工程(万元),7453,461,1105,994,6538,19710,17478,374,108,923,--,4,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
无形资产(万元),24282,23549,6750,6684,6837,6146,6430,775,840,973,1191,515,656,
开发支出(万元),4446,4324,2896,2735,1937,1188,743,321,270,0,--,--,0,
商誉(万元),15804,15490,245,245,245,245,245,--,--,0,--,--,0,
长期待摊费用(万元),1237,1125,572,520,51,65,100,149,--,0,--,--,9,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),7153,6651,4337,3371,3343,3632,2592,1624,521,2007,2046,1892,2746,
其他非流动资产(万元),11016,14308,4936,5306,5098,4786,6421,10344,4570,2615,2433,--,0,
非流动资产合计(万元),218648,184868,130257,124978,111811,96186,81399,60517,54357,52267,44573,42750,43583,
资产总计(万元),2150977,2016595,740146,655605,553786,507924,455927,355167,339277,277680,199687,195598,140008,
短期借款(万元),98355,123637,--,30000,30000,40000,15000,--,--,1872,469,13201,14000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),113198,95468,88627,30700,32613,31448,40126,31772,51988,57449,30906,19329,3144,
应付账款(万元),702527,681248,195059,189716,180085,161768,165926,119557,96567,69435,62850,67377,43719,
预收账款(万元),--,8702,2779,2318,2879,2135,6433,2004,1386,2243,7996,8025,6808,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付职工薪酬(万元),11627,10029,5966,3164,2687,3911,3404,2790,2096,2442,2089,2024,2571,
应交税费(万元),15859,15766,1964,2602,6394,7843,4373,6184,2865,-1617,525,-944,705,
应付利息(万元),2328,2046,--,--,--,--,--,--,--,0,--,--,0,
应付股利(万元),--,201,118,77,45,18,18,--,--,0,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应付款(万元),108498,109409,29273,30097,16831,24901,15837,4972,4303,4484,4289,9885,4066,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
流动负债合计(万元),1062517,1046506,323786,288674,271533,272024,251117,167278,159205,136307,109124,118897,75014,
