报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),104667,43636,56391,51397,20044,12112,15114,7335,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),189,--,--,--,--,--,--,--,
应收账款(万元),80877,46916,16547,9811,5463,5439,3441,7184,
预付款项(万元),4234,4621,1881,2856,1216,2291,506,2729,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),11028,13425,11303,4411,3366,2944,1195,1472,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),104270,87186,73396,64966,55573,39345,27022,24503,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),104698,101679,80768,62957,--,150,--,--,
流动资产合计(万元),409963,297462,240287,196399,85662,62280,47277,43223,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),360,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),3018,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),144135,131744,107165,96405,79467,51432,33950,30847,
累计折旧(万元),56473,44651,34062,24343,16495,10862,7150,4203,
固定资产净值(万元),87662,87093,73103,72062,62972,40570,26800,26644,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),87662,87093,73103,72062,62972,40570,26800,26644,
在建工程(万元),2451,2738,8805,1833,7568,9678,5589,321,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),18799,19648,13512,13142,12976,12459,12512,5527,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),13,13,13,--,--,--,--,--,
长期待摊费用(万元),11802,8868,5377,5565,5244,4288,2454,1195,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),2553,1866,1593,1214,742,501,64,94,
其他非流动资产(万元),31130,21140,--,--,--,--,--,--,
非流动资产合计(万元),157787,141366,102403,93815,89502,67497,47419,33781,
资产总计(万元),567750,438828,342689,290214,175164,129777,94696,77004,
短期借款(万元),--,--,--,--,--,--,--,2831,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),131941,84135,52583,38665,27377,18330,14215,14049,
预收账款(万元),14765,11939,12149,7690,2994,2801,3596,1969,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),12079,10982,7316,5383,5260,3911,3269,2307,
应交税费(万元),27938,14760,4608,4762,2823,1334,-96,2519,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,2475,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),24067,17654,10672,7703,6876,5821,4301,2542,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),210788,139471,87328,64204,45329,34672,25286,26217,
长期借款(万元),--,--,--,--,101,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),511,397,189,--,140,987,665,389,
预计非流动负债(万元),--,30,--,--,--,--,--,--,
长期递延收益(万元),6728,7469,3416,2766,1941,--,--,--,
递延所得税负债(万元),56,68,80,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,904,--,--,
非流动负债合计(万元),7295,7964,3684,2766,2182,1891,665,389,
负债合计(万元),218084,147435,91013,66970,47512,36564,25951,26606,
实收资本(或股本)(万元),92000,92000,92000,46000,40000,40000,20000,20000,
资本公积(万元),27235,27235,27235,73235,5449,5449,14286,14286,
