报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),7865,7565,2131,1610,1574,5362,1290,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),1919,2115,773,1257,1050,2023,307,
应收账款(万元),10195,8931,8244,5620,5642,5149,3502,
预付款项(万元),112,163,155,145,167,190,177,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,22,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),6,6,37,533,188,890,553,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),7999,6058,5004,3058,3572,3744,2888,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),4065,6082,71,38,3000,--,--,
流动资产合计(万元),32160,30943,16415,12261,15194,17359,8718,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),31988,28790,27089,19454,--,--,--,
累计折旧(万元),9677,8209,7011,5927,--,--,--,
固定资产净值(万元),22311,20581,20078,13526,--,--,--,
固定资产减值准备(万元),61,61,61,61,--,--,--,
固定资产(万元),22250,20521,20017,13466,13872,12705,12293,
在建工程(万元),--,1510,631,5406,4439,481,86,
工程物资(万元),--,--,--,--,--,--,34,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),2729,2664,2599,2322,2994,3065,2070,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1973,1110,398,437,545,470,412,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),366,277,201,114,83,76,73,
其他非流动资产(万元),229,--,20,167,--,--,--,
非流动资产合计(万元),31051,26081,23867,21912,21933,16799,14968,
资产总计(万元),63211,57024,40282,34172,37128,34158,23686,
短期借款(万元),8800,5000,7285,5268,6368,8428,6480,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),584,742,830,674,710,686,1014,
应付账款(万元),7395,6544,4887,3481,3597,3912,3832,
预收账款(万元),54,45,9,23,29,--,5,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1155,1077,1063,993,933,805,617,
应交税费(万元),654,801,1015,1622,1191,1111,882,
应付利息(万元),11,7,10,7,10,17,13,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),212,223,115,139,298,92,1832,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),18866,14438,15216,12207,13136,15052,14675,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),866,276,284,290,290,150,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),866,276,284,290,290,150,0,
负债合计(万元),19732,14714,15499,12497,13426,15202,14675,
实收资本(或股本)(万元),8808,8808,6606,6606,6606,6606,5000,
