报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),52288,138996,16624,17421,14465,8909,7041,8272,8669,6011,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1305,1229,691,404,404,450,195,8,--,20,
应收账款(万元),71625,65171,51424,36323,31825,24041,22886,20549,16870,13817,
预付款项(万元),504,514,417,278,171,133,24,253,1153,1183,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),147,5,109,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1854,1135,1181,1094,587,612,1271,1256,1672,1184,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),35455,32232,24276,13167,10832,10228,7759,6426,6669,3134,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),147,40,56,61,33,70,52,33,11,200,
其他流动资产(万元),41576,5575,49207,3727,3508,3307,2752,1785,--,--,
流动资产合计(万元),204900,244897,143984,72475,61826,47751,41980,38583,35044,25550,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),23673,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),260940,225743,183351,114342,--,--,--,--,--,--,
累计折旧(万元),64767,48515,39440,33167,--,--,--,--,--,--,
固定资产净值(万元),196173,177228,143911,81175,--,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),196173,177228,143911,81175,74143,71886,35995,37134,24551,17589,
在建工程(万元),28268,30361,22981,27522,4525,3653,23750,10841,4328,3759,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),27354,26503,6614,6183,6699,5291,5288,5219,4578,5,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),12500,10946,8899,5108,3859,3767,4512,5252,4505,432,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),923,1266,679,557,642,486,416,243,220,207,
其他非流动资产(万元),2168,3107,13276,4875,3073,1329,3323,438,--,--,
非流动资产合计(万元),291059,249410,196360,125420,92941,86413,73284,59128,38181,21992,
资产总计(万元),495959,494308,340344,197895,154766,134164,115264,97711,73226,47541,
短期借款(万元),14375,64130,13754,25772,12146,22049,16779,22000,12245,6976,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),18006,12653,11446,8966,5677,1941,1973,433,550,--,
应付账款(万元),74736,77117,64088,35901,27990,30275,21647,17019,16650,12140,
预收账款(万元),979,611,194,178,176,194,240,155,121,73,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6577,5941,6870,4681,4052,1825,1616,1226,1902,1361,
应交税费(万元),3489,3697,1641,1319,1683,1121,604,743,-713,13,
应付利息(万元),48,138,19,19,18,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),12738,4973,3496,2292,1607,1637,894,779,597,451,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2750,2750,4000,1100,9750,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),133699,172011,105509,80229,63098,59043,43753,42354,31354,21013,
长期借款(万元),2761,3916,22317,12113,3902,11877,16467,10612,5300,3857,
应付债券(万元),65128,63374,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,1549,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3732,2523,1807,1803,2054,1285,1118,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,433,152,170,
非流动负债合计(万元),71621,69814,24124,13917,5955,13162,17585,11045,7001,4027,
负债合计(万元),205321,241824,129633,94145,69053,72205,61338,53399,38355,25039,
实收资本(或股本)(万元),83124,41000,41000,36000,11250,11250,11250,11250,11250,2300,
资本公积(万元),41561,71448,71448,1662,10607,10607,10607,10607,10607,643,
减:库存股(万元),7554,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),13083,9947,7480,5454,2528,1631,1305,1041,472,1141,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),145038,114257,90783,60634,61328,38471,30764,21414,12542,13081,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),290638,252483,210712,103750,85713,61959,53926,44312,34871,17165,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,5336,
所有者权益(或股东权益)合计(万元),290638,252483,210712,103750,85713,61959,53926,44312,34871,22502,
负债和所有者权益(或股东权益)总计(万元),495959,494308,340344,197895,154766,134164,115264,97711,73226,47541,		
  
