报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2010-12-31,
货币资金(万元),468,537,979,1465,171,
结算备付金(万元),--,--,--,--,0,
拆出资金(万元),--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,0,
应收票据(万元),754,1015,--,--,0,
应收账款(万元),18696,24312,707,608,1062,
预付款项(万元),344,1035,14077,743,423,
应收保费(万元),--,--,--,--,0,
应收分保账款(万元),--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,0,
应收利息(万元),--,--,--,--,0,
应收股利(万元),--,--,--,--,0,
其他应收款(万元),2475,972,804,695,1761,
应收出口退税(万元), --,--,--,--,0,
应收补贴款(万元),--,--,--,--,0,
应收保证金(万元),--,--,--,--,0,
内部应收款(万元),--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,0,
存货(万元),7867,7044,3361,3431,650,
待摊费用(万元),--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,0,
其他流动资产(万元),148,223,1,--,0,
流动资产合计(万元),30752,35138,19928,6941,4067,
发放贷款及垫款(万元),--,--,--,--,0,
可供出售金融资产(万元),--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,0,
长期应收款(万元),--,--,--,--,0,
长期股权投资(万元),13968,15537,13202,30305,0,
其他长期投资(万元),--,--,--,--,0,
投资性房地产(万元),--,--,--,--,0,
固定资产原值(万元),--,--,--,--,4359,
累计折旧(万元),--,--,--,--,2788,
固定资产净值(万元),--,--,--,--,1571,
固定资产减值准备(万元),--,--,--,--,386,
固定资产(万元),11994,12780,2316,2545,1185,
在建工程(万元),402,412,717,674,0,
工程物资(万元),6,6,6,6,0,
固定资产清理(万元),--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,0,
油气资产(万元),--,--,--,--,0,
无形资产(万元),7964,11692,1059,1045,1162,
开发支出(万元),--,--,--,--,0,
商誉(万元),1773,1773,1773,1773,0,
长期待摊费用(万元),1434,1746,1172,1354,21,
股权分置流通权(万元),--,--,--,--,0,
递延所得税资产(万元),467,434,748,747,0,
其他非流动资产(万元),4039,454,3253,3070,0,
非流动资产合计(万元),42047,44833,24245,41519,0,
资产总计(万元),72798,79971,44173,48460,6436,
短期借款(万元),2500,1570,490,490,3152,
向中央银行借款(万元),--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,0,
拆入资金(万元),--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,0,
应付票据(万元),--,--,--,--,0,
应付账款(万元),5121,13957,2578,2579,1014,
预收账款(万元),2994,2269,4185,4002,321,
卖出回购金融资产款(万元),--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,0,
应付职工薪酬(万元),669,444,181,184,65,
应交税费(万元),1259,2132,1628,840,257,
应付利息(万元),366,597,357,617,0,
应付股利(万元),927,927,927,927,0,
其他应交款(万元),--,--,--,--,9,
应付保证金(万元),--,--,--,--,0,
内部应付款(万元),--,--,--,--,0,
其他应付款(万元),18975,18791,10643,4336,22269,
预提费用(万元),--,--,--,--,2752,
预计流动负债(万元),--,--,--,--,90679,
应付分保账款(万元),--,--,--,--,0,
保险合同准备金(万元),--,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,0,
代理承销证券款(万元),--,--,--,--,0,
国际票证结算(万元),--,--,--,--,0,
国内票证结算(万元),--,--,--,--,0,
递延收益(万元),--,--,--,--,0,
应付短期债券(万元),--,--,--,--,0,
一年内到期的非流动负债(万元),--,400,--,--,0,
其他流动负债(万元),404,486,627,1029,0,
流动负债合计(万元),33214,41573,21616,15003,120518,
长期借款(万元),--,--,--,--,0,
应付债券(万元),--,--,--,--,0,
长期应付款(万元),--,--,--,--,0,
专项应付款(万元),--,--,--,--,67,
预计非流动负债(万元),--,--,--,--,0,
长期递延收益(万元),335,--,--,--,0,
递延所得税负债(万元),1066,902,--,--,0,
其他非流动负债(万元),--,--,--,--,0,
非流动负债合计(万元),1401,902,0,0,67,
负债合计(万元),34614,42476,21616,15003,120585,
实收资本(或股本)(万元),23924,23924,23924,23924,13291,
资本公积(万元),80764,80746,80570,80626,13827,
减:库存股(万元),--,--,--,--,0,
专项储备(万元),--,--,--,--,0,
盈余公积(万元),2283,2283,2283,2283,2283,
一般风险准备(万元),--,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,-3438,
未分配利润(万元),-78391,-80804,-85346,-90061,-140507,
拟分配现金股利(万元),--,--,--,--,0,
外币报表折算差额(万元),--,--,--,--,0,
归属于母公司股东权益合计(万元),30413,29600,21431,16772,-114544,
少数股东权益(万元),7771,7896,1127,16686,394,
所有者权益(或股东权益)合计(万元),38184,37496,22558,33458,-114150,
负债和所有者权益(或股东权益)总计(万元),72798,79971,44173,48460,6436,		
  
