报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),18841745,17412101,8703212,5318038,6271525,4436541,5229154,3423951,3781693,2300192,1997829,1704650,1074370,324903,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),1190081,--,--,--,--,--,--,--,--,74,--,0,230,0,
衍生金融资产(万元),1078,1249,45867,12220,3640,--,--,--,--,0,--,0,0,0,
应收票据(万元),256,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收账款(万元),158618,143273,207526,251065,189407,307897,188655,151481,159402,71319,92277,86488,36461,37731,
预付款项(万元),7595090,7301711,5026254,3964697,2943313,2865367,3337361,2011622,1783800,873632,316052,828420,231384,70413,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),--,16324977,10543500,7548564,4892446,3481532,2005792,1844061,1493831,778581,349610,276406,67101,70497,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),75030263,59808766,46736134,36812193,31772638,33113322,25516411,20833549,13333346,9008529,8589870,6647288,3416711,1628694,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),1458766,72189,867050,795660,407600,--,--,--,--,0,--,0,0,0,
流动资产合计(万元),129507186,101755283,72129543,54702438,46480570,44204659,36277374,28264665,20552073,13032328,11345637,9543252,4826257,2132239,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),--,134075,132801,113881,13318,246619,476,44126,40476,16363,16742,48884,8174,3081,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),12952766,8122431,6170199,3350342,1923366,1063749,704031,642649,449375,356538,248573,243861,81993,126393,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),5405578,2881130,2187442,1076505,798088,1171048,237523,112611,12918,22814,19839,27709,945,1015,
固定资产原值(万元),1465590,888003,822126,592686,314121,282992,221704,212119,167441,174412,162200,88380,73721,38845,
累计折旧(万元),312210,178122,141047,100938,83286,70015,60478,52533,45483,38814,35667,30860,23714,17174,
固定资产净值(万元),1153380,709881,681079,491748,230835,212977,161226,159586,121958,135598,126533,57521,50006,21670,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),1153380,709881,681079,491748,230835,212977,161226,159586,121958,135598,126533,57521,50006,21670,
在建工程(万元),--,102241,76531,59836,183348,91367,105112,70555,76428,59321,18859,27127,327,1970,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
无形资产(万元),495258,143750,126036,104499,87755,43007,42685,43547,37395,8197,--,0,0,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
商誉(万元),21711,20634,20169,20169,20169,20169,20169,--,--,0,--,0,0,0,
长期待摊费用(万元),504431,206598,96023,44788,33900,6351,4232,4100,3216,3132,2527,687,928,127,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延所得税资产(万元),1574920,965100,719853,516654,401620,352526,305486,232624,164316,126565,144948,60406,23353,4965,
其他非流动资产(万元),782513,1493569,727744,648696,667907,508062,21849,46379,105599,0,--,0,0,0,
非流动资产合计(万元),23350750,14779409,10937879,6427119,4360306,3715874,1602788,1356179,1011682,728528,578021,466195,165727,159221,
资产总计(万元),152857936,116534692,83067421,61129557,50840876,47920532,37880162,29620844,21563755,13760855,11923658,10009447,4991984,2291460,
短期借款(万元),1010192,1610886,1657659,190009,238307,510251,993240,172445,147800,118826,460197,110485,271547,90000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,1169,2576,1704,1505,0,169,2096,0,0,
衍生金融负债(万元),63123,101994,--,--,--,--,--,--,--,0,--,0,0,0,
应付票据(万元),--,333018,360384,1674473,2129189,1478390,497713,3125,--,3000,--,0,0,378,
应付账款(万元),--,17343940,13804756,9144646,6704720,6395846,4486100,2974581,1692378,1630005,1289596,1110380,595226,329794,
预收账款(万元),25397,40770594,27464555,21262571,18174934,15551807,13102398,11110172,7440520,3173480,2394576,2162275,883635,466415,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付职工薪酬(万元),577085,493041,383993,264266,183083,245167,217775,169035,141576,80650,51776,72979,32522,20704,
应交税费(万元),1873086,1077491,955308,737398,512417,457821,451559,407862,316548,117688,-86199,79572,20355,6742,
应付利息(万元),146367,99514,37837,23158,33651,29124,64969,27230,12781,12264,21988,0,0,0,
应付股利(万元),45315,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应付款(万元),22551439,18288680,10658026,6235022,4544173,5470429,3604532,3021679,1681403,925873,996830,590745,289332,108375,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动负债(万元),6909241,4616384,2677330,2474640,2044929,2752179,2562496,2184583,1530569,744041,1326437,748868,109009,66298,
其他流动负债(万元),5559269,--,--,--,--,--,--,--,--,0,--,0,0,0,
流动负债合计(万元),112191394,84735543,57999849,42006183,34565403,32892183,25983357,20072416,12965079,6805828,6455372,4877398,2201627,1088706,
长期借款(万元),12092906,9602904,5640606,3382858,3453671,3668313,3603607,2097196,2479050,1750280,917412,1636208,945288,118128,
应付债券(万元),4709515,3232267,2910838,1901581,1161223,739839,--,585040,582114,579374,576802,0,0,84351,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,5700,42857,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,1739,0,
预计非流动负债(万元),14353,15987,11867,14322,5342,4688,4429,3868,4111,3436,4173,3796,3168,2398,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
递延所得税负债(万元),53891,26530,50405,55843,59030,67272,73381,77891,73899,80246,86780,99100,89112,61650,
其他非流动负债(万元),233805,254067,286200,137808,6844,4296,1568,1180,882,841,1264,991,0,1920,
非流动负债合计(万元),17104469,13131755,8899916,5492412,4686111,4484407,3682985,2765174,3140056,2414176,1586431,1740096,1045007,311304,
负债合计(万元),129295863,97867298,66899764,47498595,39251514,37376590,29666342,22837590,16105135,9220004,8041803,6617494,3246634,1400010,
实收资本(或股本)(万元),1103915,1103915,1103915,1105161,1103751,1101497,1099555,1099521,1099521,1099521,1099521,687201,436990,372269,
资本公积(万元),800563,832926,826827,817481,849363,853222,868386,884346,878934,855772,785314,1283047,531501,111966,
减:库存股(万元),--,--,--,16016,--,--,--,--,--,0,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,
盈余公积(万元),4739325,3590007,3254077,2806877,2607878,2013541,1701705,1364873,1058771,873784,658198,539547,440209,289384,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未分配利润(万元),9172485,7717185,6120027,5259785,4199284,3670689,2668810,1893462,1347028,880840,618428,403291,83148,63359,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,50649,44099,54578,39013,27672,27731,14780,1007,363,
归属于母公司股东权益合计(万元),15576413,13267532,11344477,10018352,8816457,7689598,6382555,5296780,4423268,3737589,3189193,2927865,1492855,837341,
少数股东权益(万元),7985660,5399862,4823180,3612610,2772905,2854344,1831264,1486474,1035352,803262,692662,464088,252496,54110,
所有者权益(或股东权益)合计(万元),23562073,18667394,16167657,13630962,11589362,10543942,8213819,6783254,5458620,4540851,3881855,3391952,1745350,891450,
负债和所有者权益(或股东权益)总计(万元),152857936,116534692,83067421,61129557,50840876,47920532,37880162,29620844,21563755,13760855,11923658,10009447,4991984,2291460,		
  
