报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),1154377,527035,446687,202005,178471,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,2539,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),5459,45,2510,2159,63,
应收账款(万元),157275,142251,102643,121343,137099,
预付款项(万元),12241,10730,9166,8584,6194,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),965,442,299,813,10336,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),12517,14556,6723,9022,12054,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),169895,156744,103117,100150,91995,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),1664,1770,2151,4146,4003,
其他流动资产(万元),4857,2966,57759,251989,488590,
流动资产合计(万元),1519249,859079,731056,700210,928806,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),934,2526,881,1617,1178,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),3857,4505,5154,--,--,
固定资产原值(万元),390143,368657,323874,283543,--,
累计折旧(万元),132294,118413,105058,95262,--,
固定资产净值(万元),257850,250244,218816,188281,--,
固定资产减值准备(万元),727,671,877,749,--,
固定资产(万元),257123,249573,217939,187532,180705,
在建工程(万元),83737,60965,79574,100380,67192,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),90065,84861,83891,89036,118123,
开发支出(万元),13582,10954,9678,--,--,
商誉(万元),137642,132061,138914,131392,130925,
长期待摊费用(万元),2267,2027,1535,2953,4157,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),42015,28203,19724,11178,9205,
其他非流动资产(万元),12268,9090,9058,12007,17847,
非流动资产合计(万元),643489,584765,566348,536095,529331,
资产总计(万元),2162739,1443844,1297404,1236304,1458137,
短期借款(万元),--,180112,186496,32468,30595,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,13896,464,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),585,2881,4181,5841,5650,
应付账款(万元),93452,96997,63927,58764,57235,
预收账款(万元),100296,114044,87285,35785,19223,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),112809,88489,67653,72737,70131,
应交税费(万元),41627,20003,22098,27334,12854,
应付利息(万元),--,673,749,336,330,
应付股利(万元),--,--,20000,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),93716,87900,86814,128796,116200,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,4279,--,125212,5717,
其他流动负债(万元),16722,14344,17899,17047,8947,
流动负债合计(万元),459206,623617,557565,504320,326882,
长期借款(万元),--,--,167780,31120,120225,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,4852,50,121,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),8542,5895,3549,3325,8033,
长期递延收益(万元),20244,25192,27785,29779,21150,
递延所得税负债(万元),6937,7791,12146,12934,15459,
其他非流动负债(万元),630,563,838,976,85,
非流动负债合计(万元),185701,154814,279764,78184,165073,
负债合计(万元),644907,778431,837329,582503,491955,
实收资本(或股本)(万元),121569,109409,109409,35000,35000,
资本公积(万元),817127,258475,269256,26270,70178,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),60785,54705,37513,17500,17500,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),514550,238706,29982,555787,803378,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),1515832,661993,451981,637338,932374,
少数股东权益(万元),1999,3420,8094,16463,33808,
所有者权益(或股东权益)合计(万元),1517832,665413,460075,653801,966182,
负债和所有者权益(或股东权益)总计(万元),2162739,1443844,1297404,1236304,1458137,		
  
