报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),730348,221417,327015,508825,175448,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),78,176,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),1712,2402,2169,3179,467,
应收账款(万元),538598,664022,407223,317240,416488,
预付款项(万元),8926,14207,18700,19924,14405,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),1520,5726,2187,1142,255,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),21258,63260,98529,54039,36275,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),222966,243166,152290,117442,117924,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),119165,242141,133411,107748,149212,
流动资产合计(万元),1644573,1456516,1141524,1129538,910473,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),1549617,1326695,1144456,1025386,--,
累计折旧(万元),761215,633062,546053,460660,--,
固定资产净值(万元),788402,693633,598402,564726,--,
固定资产减值准备(万元),5367,3689,533,209,--,
固定资产(万元),783035,689943,597869,564517,570315,
在建工程(万元),70011,21960,19222,51324,12770,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),175566,24107,30340,29853,30353,
开发支出(万元),--,--,--,--,--,
商誉(万元),2041,2041,2041,2041,2041,
长期待摊费用(万元),2288,3672,1980,1444,3241,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),19041,15156,12680,9333,7043,
其他非流动资产(万元),38794,109256,38453,24388,7594,
非流动资产合计(万元),1090774,866135,702585,682899,633356,
资产总计(万元),2735347,2322651,1844109,1812436,1543829,
短期借款(万元),205291,345976,193724,219501,18444,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,761,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),--,--,--,--,--,
应付账款(万元),487575,571358,412946,307069,365380,
预收账款(万元),3714,1752,3657,5533,945,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),75807,61119,50510,40179,35033,
应交税费(万元),59697,32351,22668,26613,28176,
应付利息(万元),476,820,1007,160,75,
应付股利(万元),--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),109489,80780,139495,77834,45741,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,347,103840,97795,
其他流动负债(万元),--,--,--,488,705,
流动负债合计(万元),942049,1094156,824354,781215,593053,
长期借款(万元),--,--,--,--,97686,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,
递延所得税负债(万元),4534,196,200,204,209,
其他非流动负债(万元),--,--,--,296,294,
非流动负债合计(万元),4534,196,251,576,98254,
负债合计(万元),946583,1094352,824605,781792,691307,
实收资本(或股本)(万元),231143,208029,168777,125282,125282,
资本公积(万元),1204392,852555,269639,386360,344419,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),26839,12320,60201,49771,34416,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),325911,156921,523894,479864,362789,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),1788764,1228299,1019504,1030645,852522,
少数股东权益(万元),--,--,--,--,--,
所有者权益(或股东权益)合计(万元),1788764,1228299,1019504,1030645,852522,
负债和所有者权益(或股东权益)总计(万元),2735347,2322651,1844109,1812436,1543829,		
  
