报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),125255,88294,61628,38956,40837,43317,51371,14935,8658,8404,960,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,90,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1674,1192,651,1690,1558,591,102,--,--,--,--,
应收账款(万元),120933,102916,81204,83562,37690,18435,12748,6633,5044,3423,4534,
预付款项(万元),958,1889,1313,3469,1975,1437,76,51,39,318,235,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),39,--,--,56,44,144,378,90,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2883,5568,12015,13601,2639,2767,872,634,406,568,617,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),--,--,5139,6399,8663,4083,2116,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),27836,471,207,175,55,418,118,--,--,--,--,
流动资产合计(万元),279579,200330,162157,147908,93460,71192,67870,22342,14148,12713,6346,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2089,1294,414,200,2250,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),4686,1440,5126,4000,--,105,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
