报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),29087,26185,32069,49449,12036,23023,37339,43493,15734,20302,23921,8590,8360,3208,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),17,200,--,8,57,--,--,6,--,10,--,0,0,0,
应收账款(万元),13678,14504,11353,11487,9425,14354,13290,13127,10776,5631,4455,2589,2226,1256,
预付款项(万元),1797,2373,3749,3088,3006,2850,2472,4526,958,2352,778,1266,1637,234,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,75,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),1446,2272,2212,2375,2427,2088,1471,1042,658,497,306,695,594,679,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),15043,11922,12476,18065,11255,8588,9549,7240,6544,3532,4053,5202,3771,3050,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),4481,4342,4378,2021,2337,--,--,--,--,0,--,0,0,0,
流动资产合计(万元),65550,62744,66237,86493,40543,50903,64122,69433,34670,32326,33512,18340,16588,8427,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),1667,1652,1555,200,200,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应收款(万元),--,21,284,663,1210,1580,--,--,--,0,--,0,0,--,
长期股权投资(万元),5840,4872,971,3,3,300,311,289,217,0,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
固定资产原值(万元),63494,61536,60769,44741,31340,21160,18968,8723,8638,8460,7410,6066,6989,--,
累计折旧(万元),17284,14394,11162,8931,7117,5532,4266,3343,2720,2124,1657,1204,972,--,
固定资产净值(万元),46210,47142,49607,35810,24224,15628,14702,5380,5918,6337,5753,4862,6017,--,
固定资产减值准备(万元),4,7,7,7,29,29,29,39,39,39,57,59,55,55,
固定资产(万元),46207,47135,49601,35803,24195,15599,14674,5342,5880,6298,5696,4804,5962,1248,
在建工程(万元),2392,2955,1370,10363,12803,11473,4662,3261,872,194,475,394,190,3715,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
无形资产(万元),14991,13377,13269,12069,7891,7784,6487,5410,4380,2158,2082,1873,733,401,
开发支出(万元),20311,16502,14288,13579,13405,9169,5294,3087,2939,3732,1655,450,0,0,
商誉(万元),234,234,234,234,234,234,234,--,--,0,--,0,0,0,
长期待摊费用(万元),98,63,106,154,202,149,78,19,--,0,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),1062,1196,1574,1106,780,536,626,566,428,316,126,106,73,21,
其他非流动资产(万元),2076,2038,2164,40,818,--,--,--,--,0,--,0,0,--,
非流动资产合计(万元),94878,90044,85416,74214,61741,46824,32367,17975,14716,12700,10034,7626,6958,5385,
资产总计(万元),160427,152788,151653,160707,102284,97726,96488,87409,49387,45026,43546,25967,23547,13813,
短期借款(万元),1070,500,150,2180,200,--,--,--,--,0,--,3000,3500,3100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),677,--,234,487,374,88,--,--,6,61,176,1197,4528,0,
应付账款(万元),6503,5767,8328,9191,6974,4717,4931,4434,3106,2136,546,711,556,144,
预收账款(万元),1545,2036,3480,10774,3849,3591,7430,3654,2911,2668,3416,2931,2078,1738,
