报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),18609,10367,7264,11337,10221,11298,37621,10494,4991,5867,3587,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),29718,5673,4878,50,--,--,--,500,70,--,--,
应收账款(万元),90741,70601,47270,44411,42427,30432,24333,19027,17931,11581,11247,
预付款项(万元),1233,2086,1259,563,956,400,521,1115,730,318,665,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2179,1834,1634,861,681,813,554,532,643,779,1142,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),38306,29530,20298,14373,12567,10490,7601,6856,6829,6226,5700,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),148,231,331,--,7,--,--,--,--,--,--,
流动资产合计(万元),180934,120322,82933,71596,66859,53433,70629,38523,31194,24772,22341,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),107,107,7,7,7,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),2329,3259,3260,2038,--,7,7,7,7,7,7,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),62386,53072,46605,44451,42034,24490,17317,15895,15379,--,--,
累计折旧(万元),24466,18652,14686,11446,8305,6245,4839,3759,2606,--,--,
固定资产净值(万元),37920,34420,31919,33004,33729,18245,12478,12135,12773,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),37920,34420,31919,33004,33729,18245,12478,12135,12773,12778,11012,
在建工程(万元),11296,885,540,337,1239,7401,2526,648,614,799,2389,
