报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),87890,62437,48164,73426,37936,36639,33425,35538,27625,48897,39436,39069,19139,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,30,16,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),--,30,1551,69,192,70,0,2847,--,10,13400,9750,4000,
应收账款(万元),73549,75960,60285,49226,39713,47387,48417,38490,19617,14882,4400,7917,11776,
预付款项(万元),2684,6565,1119,473,332,1321,1372,36308,33362,113606,65774,9134,35805,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,1379,900,900,900,--,--,0,
其他应收款(万元),5798,5491,4046,4014,10914,6492,6492,5763,4235,1712,2893,325,408,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
存货(万元),28706,31174,18756,19867,24566,15069,20996,19588,6389,6142,17968,8606,4838,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),7554,10750,14036,5932,11685,3310,1351,2318,1127,1177,144,2000,1212,
流动资产合计(万元),206180,192407,147957,153006,125337,110289,113430,141752,93255,187326,144016,76831,77194,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
可供出售金融资产(万元),125,27356,27356,27356,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),92093,46868,47253,48817,46117,48548,44501,39415,89866,77561,38741,31569,26865,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),961,1016,1072,534,415,--,--,--,--,0,351,359,0,
固定资产原值(万元),2756870,2740830,2650807,2536946,1502641,1429065,1405438,1063210,562396,350476,447889,438573,328673,
累计折旧(万元),1114996,1025032,933133,854926,215230,169125,130194,98132,60482,52119,52034,36945,23358,
固定资产净值(万元),1641874,1715798,1717674,1682020,1287410,1259939,1275243,965078,501914,298356,395856,401629,305315,
固定资产减值准备(万元),26323,21125,15500,2474,2754,2645,4578,4078,4078,4590,3674,236,236,
固定资产(万元),1615551,1694673,1702174,1679546,1284656,1257294,1270665,961000,497837,293766,392182,401393,305079,
在建工程(万元),45652,19687,70982,75033,23058,60027,30899,198411,73853,46857,19752,6467,21131,
工程物资(万元),73,73,62,1722,--,153,99,40683,55596,1373,7,67,79,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,26,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
无形资产(万元),26798,27948,28892,27670,10879,10483,10680,10667,10138,13586,7539,7716,7812,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期待摊费用(万元),2478,2636,665,699,241,82,100,105,119,83,88,93,98,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),7418,7102,7013,5609,6536,6383,7741,7688,5881,3659,2852,1018,1260,
其他非流动资产(万元),13276,13128,7364,2982,3841,--,--,--,--,0,--,0,0,
非流动资产合计(万元),1804424,1840488,1892834,1869969,1375744,1382970,1364685,1257970,733289,436885,461537,448682,362323,
资产总计(万元),2010604,2032896,2040791,2022975,1501081,1493258,1478116,1399722,826545,624211,605553,525513,439517,
短期借款(万元),793819,628100,472427,314150,261500,274200,198200,170150,164144,144470,93800,52200,38500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),13303,1870,779,--,--,--,--,1000,2872,21800,12478,1900,630,
应付账款(万元),147529,158858,152553,104509,77311,106627,119436,107110,61113,17128,13556,12851,7917,
预收账款(万元),35016,34431,28952,25659,22985,15965,10934,5695,7505,5942,5282,2617,1893,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
应付职工薪酬(万元),3222,4363,3693,3520,1069,973,491,743,164,504,2696,2975,438,
应交税费(万元),2011,2411,2386,3828,3319,-13446,-17769,-17458,-16109,912,2068,5183,1423,
应付利息(万元),--,--,--,--,--,--,--,--,47,127,--,0,0,
应付股利(万元),1772,2772,9750,22697,27314,9486,7387,3006,663,311,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应付款(万元),20175,23718,20575,30329,23874,38110,56868,64441,11170,3513,21395,23786,9884,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动负债(万元),113299,129460,124475,117670,81159,106837,101948,80586,36760,16160,18804,24058,12608,
其他流动负债(万元),--,--,--,20000,--,16767,8917,11412,7605,6614,11915,9054,6221,
流动负债合计(万元),1130147,985983,815591,642363,498533,555519,486412,426684,275933,217482,181992,134625,79515,
长期借款(万元),585176,657730,732979,873121,652117,693456,767191,763229,408120,267580,262750,238954,239212,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应付款(万元),4688,8923,12439,22375,25545,13833,20694,21187,--,0,--,976,0,
专项应付款(万元),--,2742,4602,6468,6685,6685,6685,2447,1020,0,8498,3770,85,
预计非流动负债(万元),1537,1200,249,72,--,--,--,--,--,0,--,--,0,
长期递延收益(万元),28839,27525,26977,26008,20768,--,--,--,--,0,--,--,--,
递延所得税负债(万元),1883,1428,1612,1743,623,--,--,--,--,0,--,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
非流动负债合计(万元),630186,707217,786798,938015,705738,713974,794570,786862,409140,267580,271248,243701,239297,
负债合计(万元),1760332,1693200,1602389,1580378,1204270,1269494,1280981,1213546,685073,485062,453240,378325,318812,
实收资本(或股本)(万元),147271,147271,147271,147271,86866,34060,34060,34060,34060,34060,34060,34060,26200,
资本公积(万元),134706,134741,134900,133997,46008,19640,19516,19638,31495,30533,30533,30533,38335,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,2059,2335,--,--,--,
盈余公积(万元),13673,13673,13673,12943,10664,7385,6797,6051,5408,5408,5731,5099,4490,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
未分配利润(万元),-98739,-25875,64429,71115,67094,70909,53313,44049,31615,31684,28313,28143,18247,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
归属于母公司股东权益合计(万元),196421,269813,360186,365090,210632,131994,113686,103799,104637,104020,98637,97834,87272,
少数股东权益(万元),53851,69883,78217,77507,86178,91771,83448,82376,36834,35129,53676,49354,33433,
所有者权益(或股东权益)合计(万元),250272,339696,438402,442597,296811,223765,197134,186175,141472,139149,152313,147188,120704,
负债和所有者权益(或股东权益)总计(万元),2010604,2032896,2040791,2022975,1501081,1493258,1478116,1399722,826545,624211,605553,525513,439517,		
  
