报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),43178,7723,3016,2199,1393,5510,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,109,152,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1291,--,--,--,167,274,
应收账款(万元),18664,--,--,--,9989,6378,
预付款项(万元),424,714,121,126,221,643,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),124,--,--,--,218,358,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),15662,17603,6788,4906,6632,4174,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),20,--,--,--,--,--,
其他流动资产(万元),882,370,376,347,619,288,
流动资产合计(万元),80244,42717,25401,19407,19347,17776,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,20,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),337,763,--,--,--,--,
固定资产原值(万元),11210,10485,7397,7676,--,--,
累计折旧(万元),4250,3446,3030,2792,--,--,
固定资产净值(万元),6960,7039,4366,4884,--,--,
固定资产减值准备(万元),9,9,--,--,--,--,
固定资产(万元),6951,7030,4366,4884,5190,4738,
在建工程(万元),--,--,1513,--,52,93,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4162,937,597,633,646,587,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),376,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),965,286,284,276,175,127,
其他非流动资产(万元),5996,368,670,1238,--,--,
非流动资产合计(万元),22423,9403,7430,7030,6063,5545,
资产总计(万元),102666,52120,32831,26437,25410,23320,
短期借款(万元),1500,--,1800,1000,--,1500,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),487,--,--,--,--,--,
应付账款(万元),10796,--,--,--,3430,2618,
预收账款(万元),3155,10243,1581,1166,1624,788,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1074,866,596,562,580,416,
应交税费(万元),2139,691,116,45,112,15,
应付利息(万元),2,--,--,--,--,--,
应付股利(万元),--,--,--,--,207,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),537,--,--,--,201,240,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),20,78,--,--,381,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),19710,23173,9513,6231,6535,5578,
长期借款(万元),--,--,--,--,--,426,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,20,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),5048,1064,899,1056,1212,1177,
递延所得税负债(万元),--,--,11,--,1,0,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),5048,1084,910,1056,1214,1604,
负债合计(万元),24759,24258,10423,7286,7748,7182,
实收资本(或股本)(万元),10000,7500,7500,7500,7500,7500,
资本公积(万元),44683,7356,7356,7350,7350,7350,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2850,1821,1080,742,580,234,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),20024,11155,6104,3132,1905,814,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),77557,27832,22040,18724,17335,15898,
少数股东权益(万元),350,31,367,428,327,240,
所有者权益(或股东权益)合计(万元),77907,27863,22408,19151,17662,16139,
负债和所有者权益(或股东权益)总计(万元),102666,52120,32831,26437,25410,23320,		
  
