报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),23275,23402,22753,25429,11771,18330,16269,15531,19102,27816,10535,8078,5963,3792,6411,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,2,3,4,5,30,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收票据(万元),1020,1039,2352,1655,2212,5825,2953,1137,2300,486,602,175,0,0,0,
应收账款(万元),42446,44380,40334,36490,36263,32402,25446,19153,18845,14313,12749,10061,11382,12830,10686,
预付款项(万元),1670,4085,3777,3376,2452,2206,2098,2681,1425,1782,2574,2475,1873,1587,4932,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他应收款(万元),633,2294,1864,1458,824,695,660,570,414,381,781,607,699,981,705,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
存货(万元),29271,40906,39912,36875,38315,45812,35675,27632,25760,17002,21470,16919,13986,9586,9089,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他流动资产(万元),924,621,939,1022,917,692,314,153,--,0,--,0,0,0,0,
流动资产合计(万元),99237,116726,111931,106306,92754,105961,83415,66857,67847,61782,48714,38320,33908,28805,31824,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
长期股权投资(万元),353,336,1297,2087,4823,8703,592,479,790,586,320,281,162,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
固定资产原值(万元),64856,65026,63757,64486,62905,52954,48215,42902,35794,27965,16097,13477,11916,--,--,
累计折旧(万元),27818,26233,22666,20460,16961,13708,10787,7929,5757,4174,3153,2351,1692,--,--,
