报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),849647,435176,341699,334217,324970,258142,184893,136655,36064,45917,49866,23574,17693,12617,5153,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),185,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
衍生金融资产(万元),2437,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),57475,4135,6463,10694,13960,21189,4184,3830,3287,4389,4590,3960,1590,3706,13548,
应收账款(万元),120047,89010,60718,31485,58333,30734,19071,23384,28754,7301,5659,11389,13930,7893,4540,
预付款项(万元),48435,48238,29480,25575,66588,1840,16009,6370,5573,16896,5101,1027,1683,5635,20,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收利息(万元),3939,--,63,108,1211,--,--,51,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应收款(万元),94655,82189,90571,75072,2821,5180,2295,1871,665,4216,1057,89,1110,1443,866,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
存货(万元),208492,137506,129457,95187,98310,149447,102684,132998,60758,19241,13615,10750,5726,13229,6327,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他流动资产(万元),277611,467495,413833,78824,38695,11183,42,--,76,68,98,72,80,147,125,
流动资产合计(万元),1662923,1263748,1072283,651162,604888,477716,329178,305160,135178,98027,79987,50861,41812,44669,30580,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
可供出售金融资产(万元),182,182,182,182,182,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,1078,0,0,0,--,
长期股权投资(万元),962,944,961,642,433,658,1533,1431,1090,1026,--,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
投资性房地产(万元),1169,1262,1355,1448,1541,1634,1727,--,--,--,--,0,0,0,--,
固定资产原值(万元),1017724,987443,642447,173229,169384,167237,166990,81164,40122,54648,35347,33789,33386,0,--,
累计折旧(万元),207126,150518,103273,73174,66730,59899,53801,24860,20598,20177,20495,18076,15720,0,--,
固定资产净值(万元),810598,836924,539174,100055,102654,107338,113190,56304,19524,34471,14852,15712,17666,0,--,
固定资产减值准备(万元),691,691,691,691,691,691,691,--,--,--,0,0,0,0,--,
固定资产(万元),809906,836233,538483,99363,101963,106646,112498,56304,19524,34471,14852,15712,17666,19636,21755,
在建工程(万元),62074,17095,325175,677126,361499,146150,10396,9122,32298,838,21229,5467,7,1,6,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,21,981,979,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
无形资产(万元),82106,71780,63116,52309,53060,28287,28870,12134,10167,7061,5303,5440,2589,2630,2696,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
商誉(万元),19649,2956,2112,1609,517,517,428,428,279,279,279,0,0,0,--,
长期待摊费用(万元),4231,2739,1106,161,186,215,236,66,--,--,--,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延所得税资产(万元),10861,6296,4152,5704,5646,1675,1251,841,567,394,40,37,0,0,0,
其他非流动资产(万元),24624,36208,19302,--,--,6149,--,--,--,--,--,0,0,0,--,
非流动资产合计(万元),1015765,975695,955943,838544,525026,291931,156939,80347,64906,45047,42781,26657,20262,22267,24457,
资产总计(万元),2678688,2239442,2028227,1489706,1129914,769647,486117,385506,200084,143074,122768,77518,62074,66936,55036,
短期借款(万元),791961,536965,336613,514211,352902,305458,281517,251184,130960,69032,6500,9091,8900,3954,16475,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),6876,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付票据(万元),201332,70594,125694,30919,70776,135969,--,--,--,5000,8500,16500,20200,12980,0,
应付账款(万元),80412,31591,7353,10641,66781,10382,1000,34201,2012,5254,44813,22936,11703,15733,4597,
预收账款(万元),21415,29728,9178,5240,3280,1436,4165,1590,3202,1724,2429,361,929,598,663,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),5331,6293,5100,3190,1646,1265,987,605,472,408,270,252,164,207,161,
应交税费(万元),22181,14130,8862,9716,7761,2559,1135,689,-3288,2603,214,70,-606,-936,582,
应付利息(万元),9836,7809,8523,3654,744,357,688,1148,--,--,--,0,0,0,--,
应付股利(万元),70,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应付款(万元),13059,64535,75409,88971,5148,7607,2674,2207,393,960,799,223,210,17235,17558,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
