报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),19393,38567,83314,13653,111357,181211,334004,107957,90645,52473,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),29957,35962,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6725,3742,2033,1726,7446,5777,4032,3874,1380,3600,
应收账款(万元),17151,8558,2874,2544,4347,3558,3723,3210,1731,1491,
预付款项(万元),3914,4433,5016,5771,10546,5947,12876,8846,23583,16944,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),452,588,507,1004,7892,5610,1928,--,--,--,
应收股利(万元),150,--,--,--,--,--,--,--,--,--,
其他应收款(万元),5284,8513,5205,4055,4937,2067,2765,2555,1231,4739,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),59240,44791,27326,26467,24535,25799,21920,17620,15887,9695,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),5000,15227,17000,21000,--,--,--,--,--,--,
其他流动资产(万元),46028,64874,186199,251673,121134,126473,--,--,--,--,
流动资产合计(万元),193293,225256,329474,327892,292194,356442,381248,144061,134457,88943,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),55931,50411,51487,16758,29110,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),96979,95996,491,435,447,22752,100,100,100,100,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),12692,10193,--,--,--,--,--,--,--,--,
固定资产原值(万元),165729,155379,103939,89395,64728,56719,47235,42369,34136,--,
累计折旧(万元),38918,31715,26137,21289,17704,14084,10467,7077,4168,--,
固定资产净值(万元),126810,123664,77802,68106,47024,42635,36768,35292,29968,--,
固定资产减值准备(万元),1532,--,--,--,--,--,--,--,--,--,
固定资产(万元),125278,123664,77802,68106,47024,42635,36768,35292,29968,10680,
在建工程(万元),1105,4020,21516,20175,16220,4551,4375,3270,399,3270,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),49573,51123,21111,21820,25608,19828,17569,17654,9449,13166,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),25658,49972,184,--,--,--,--,181,181,181,
长期待摊费用(万元),8245,732,260,271,195,351,310,523,590,233,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),11166,6583,5790,5679,3843,770,833,372,324,223,
其他非流动资产(万元),872,14176,14027,19090,35018,10603,15383,--,--,--,
非流动资产合计(万元),387499,406868,192669,152333,157465,101490,75338,57393,41011,27854,
资产总计(万元),580791,632124,522142,480225,449658,457932,456586,201455,175468,116797,
短期借款(万元),58897,60465,25000,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),19168,22613,15634,4305,--,--,--,--,--,4681,
应付账款(万元),54102,40913,30695,25423,29626,18392,23528,18102,17982,10656,
预收账款(万元),42273,40112,40209,49353,28948,55609,57977,47074,52416,37469,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),9066,7102,6105,6485,10995,6408,6094,5691,2795,828,
应交税费(万元),3448,4033,2764,4952,5699,4322,2558,2439,5085,3755,
应付利息(万元),73,73,30,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),67951,65413,15135,14030,14383,14384,10173,5315,5804,18064,
