报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),42631,49334,48404,46159,33407,58158,56474,28742,19944,15762,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4957,16371,8525,8298,8238,11337,2797,2797,361,4544,
应收账款(万元),137385,123272,119654,135899,113096,83259,44358,34164,32162,24042,
预付款项(万元),3288,3887,306,409,901,2481,1638,1854,310,259,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3656,7452,3720,4851,2915,1438,1383,1446,1217,3098,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),40931,45326,33345,37135,40955,36281,30262,26670,21804,29476,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),259,308,640,6499,798,374,37,23,8,28,
流动资产合计(万元),233107,246051,214593,239249,200310,193327,136950,95696,75806,77209,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1343,1543,1657,1000,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,1088,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),78889,74719,70342,75247,65375,49470,28632,18264,13796,11483,
累计折旧(万元),32200,26981,22835,19811,15080,9693,7112,5610,4377,3465,
固定资产净值(万元),46689,47738,47507,55436,50296,39776,21519,12654,9419,8018,
固定资产减值准备(万元),901,221,170,13,--,--,--,--,--,--,
固定资产(万元),45789,47517,47338,55423,50296,39776,21519,12654,9419,8018,
在建工程(万元),317,2731,3827,2027,5236,2553,6768,8322,6158,2455,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9771,9998,10229,11672,6488,4008,4089,807,826,1192,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,10994,10994,10994,--,--,--,--,
长期待摊费用(万元),257,279,--,14,35,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3772,2841,1857,1694,1368,514,249,173,136,143,
其他非流动资产(万元),12,204,1261,357,1459,--,--,--,--,--,
非流动资产合计(万元),61260,65114,66167,83182,75875,57845,32624,21956,16539,12896,
资产总计(万元),294367,311165,280761,322431,276185,251173,169575,117652,92345,90105,
短期借款(万元),115455,124795,93506,116649,97853,73640,28200,38710,27350,29709,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,5,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3467,5250,7008,16161,6049,5687,3350,3750,21300,10950,
应付账款(万元),17101,17289,19153,22003,20551,21817,11294,21360,7822,14465,
预收账款(万元),3946,4354,1949,2665,5304,9860,4167,9779,3632,9547,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2646,2118,2014,2144,1505,1005,1026,892,750,346,
应交税费(万元),4200,3484,2591,3966,2058,3824,763,695,1189,949,
应付利息(万元),--,138,165,115,131,132,54,206,46,40,
应付股利(万元),--,--,--,--,--,--,--,--,--,7758,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3792,3638,5605,6281,3513,8363,6272,277,481,357,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,2470,--,--,
其他流动负债(万元),--,--,--,--,--,83,--,--,--,--,
流动负债合计(万元),150607,161066,131997,169984,136965,124413,55125,78140,62569,74122,
长期借款(万元),--,--,--,--,--,--,--,2000,4670,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,326,326,326,326,--,
预计非流动负债(万元),31514,162,--,--,--,--,--,--,--,--,
长期递延收益(万元),105,139,172,205,238,--,--,--,--,--,
递延所得税负债(万元),81,123,127,153,159,127,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,271,191,173,--,--,
非流动负债合计(万元),31701,423,298,358,397,725,517,2499,4996,0,
负债合计(万元),182308,161490,132295,170342,137361,125137,55643,80639,67566,74122,
实收资本(或股本)(万元),71815,71815,71815,32643,32643,32643,18135,13600,13600,13600,
资本公积(万元),14979,14979,15100,54271,54271,53994,68502,9363,9011,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8146,8146,7396,5943,4995,4028,2729,1405,217,1955,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),17387,54757,50174,47420,37196,30917,24565,12644,1951,428,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),112327,149697,144485,140277,129104,121581,113932,37013,24779,15984,
少数股东权益(万元),-268,-21,3981,11812,9719,4454,--,--,--,--,
所有者权益(或股东权益)合计(万元),112058,149676,148465,152089,138824,126036,113932,37013,24779,15984,
负债和所有者权益(或股东权益)总计(万元),294367,311165,280761,322431,276185,251173,169575,117652,92345,90105,		
  
