报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),62704,87866,87000,27746,21007,13263,5460,9461,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),467,266,171,310,50,173,20,253,
应收账款(万元),5087,9691,8169,8828,5003,5319,4428,3217,
预付款项(万元),6304,3021,1670,1549,7714,2249,1293,2949,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),515,307,232,172,769,447,399,38,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),60197,38422,36431,27037,30232,29700,36951,40653,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,500,--,
其他流动资产(万元),3411,815,361,89,495,477,--,--,
流动资产合计(万元),138685,140388,134034,65731,65269,51628,49050,56571,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),56264,26151,24413,22353,21343,--,--,--,
累计折旧(万元),17106,14710,13020,11598,10157,--,--,--,
固定资产净值(万元),39158,11441,11393,10754,11186,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),39158,11441,11393,10754,11186,11223,12506,12581,
在建工程(万元),--,7064,903,858,367,--,--,268,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),11596,7668,7542,5313,2205,2264,2335,1872,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),8,108,207,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),189,470,83,113,137,127,53,39,
其他非流动资产(万元),4828,14303,--,3337,--,--,--,500,
非流动资产合计(万元),66437,41054,20127,20376,13895,13614,14895,15261,
资产总计(万元),205122,181442,154162,86107,79164,65242,63945,71832,
短期借款(万元),--,--,--,--,--,--,6619,18994,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),605,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),6552,5022,3170,1737,2477,3436,3411,3619,
预收账款(万元),22296,19662,16665,9692,11440,9721,8515,11847,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3427,2671,2319,2133,2099,1933,1776,1277,
应交税费(万元),791,1624,925,767,531,529,80,834,
应付利息(万元),--,--,--,--,--,--,30,136,
应付股利(万元),--,--,--,--,--,--,--,1485,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),4564,5507,22,6,20,11,9,54,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),38234,34487,23102,14334,16567,15631,20440,38246,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1455,170,16,189,446,436,--,--,
递延所得税负债(万元),910,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,42,49,
非流动负债合计(万元),2365,170,16,189,446,436,42,49,
负债合计(万元),40600,34657,23118,14524,17013,16066,20482,38295,
实收资本(或股本)(万元),21074,21025,20680,15510,15510,15510,15510,2330,
资本公积(万元),58119,56133,48612,6930,6930,6930,7333,0,
减:库存股(万元),4285,5421,--,--,--,--,--,--,
专项储备(万元),333,333,355,278,316,222,133,--,
盈余公积(万元),4646,3611,2845,2298,1518,1181,310,2613,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),84548,71155,58488,46591,38074,25536,16441,25071,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,-136,-130,
归属于母公司股东权益合计(万元),164523,146785,131044,71583,62151,49175,39592,29885,
少数股东权益(万元),--,--,--,--,--,--,3870,3653,
所有者权益(或股东权益)合计(万元),164523,146785,131044,71583,62151,49175,43462,33538,
负债和所有者权益(或股东权益)总计(万元),205122,181442,154162,86107,79164,65242,63945,71832,		
  
