报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),149055,30656,45856,10925,29085,8883,13784,12267,10881,5337,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),57021,106,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1240,226,850,232,74,23,288,--,60,13,
应收账款(万元),25255,26571,30026,26294,29303,8877,11693,7201,5974,1491,
预付款项(万元),1530,1236,2215,5954,6931,6499,4139,2447,1537,589,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),14205,1489,514,803,559,748,942,818,338,149,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),26964,26990,29217,28137,15219,18847,13126,9838,7771,5536,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),695,1865,2639,2612,--,--,--,--,--,--,
流动资产合计(万元),275965,89140,111316,77221,81172,43876,43971,32571,26562,13115,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1150,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),111,110,135,61,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),563,4530,3639,--,--,--,--,--,--,--,
固定资产原值(万元),155261,179601,159362,107032,75080,31537,25124,--,--,--,
累计折旧(万元),35633,32106,19499,13972,9852,7631,6399,--,--,--,
固定资产净值(万元),119628,147495,139862,93060,65228,23906,18725,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),119628,147495,139862,93060,65228,23906,18725,16472,14921,15223,
在建工程(万元),4414,4524,5167,40342,29849,23076,12516,4696,2436,129,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8976,12802,10883,11301,7290,2922,2987,3051,1543,1577,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),24686,24181,14771,15078,934,308,308,308,308,308,
长期待摊费用(万元),22,--,7,1,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1171,1488,1364,876,1023,721,602,334,271,103,
其他非流动资产(万元),757,536,--,--,--,--,--,--,--,--,
非流动资产合计(万元),161479,195667,175829,160719,104324,50933,35137,24860,19479,17340,
资产总计(万元),437444,284807,287145,237940,185496,94809,79108,57432,46041,30455,
短期借款(万元),64186,31449,69671,34334,29020,11235,9941,9098,7763,6938,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7811,13526,8970,9354,9830,10522,8240,2529,1650,500,
应付账款(万元),16931,19329,23922,22134,28636,14570,13344,10803,11175,7840,
预收账款(万元),1528,1331,939,288,97,107,270,350,205,498,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2115,1970,4160,1994,3040,2291,2066,1600,963,562,
应交税费(万元),1849,1561,2277,1884,2627,1187,1993,972,646,525,
应付利息(万元),112,139,91,50,55,16,7,14,9,22,
应付股利(万元),--,12,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3221,6075,5816,6340,6880,734,739,1723,2012,3224,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),25589,22128,15935,12624,8534,8001,1933,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),123342,97520,131780,89002,88719,48662,38533,27090,24422,20110,
长期借款(万元),25536,42223,18357,30984,9334,3305,7799,5741,5298,2185,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),245,143,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
