报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),419969,432290,479391,702827,286217,262696,441082,477050,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),5716,9407,10150,11391,80,--,--,13375,
衍生金融资产(万元),76681,22369,10158,60120,18893,43058,45279,--,
应收票据(万元),10285,26150,17169,11923,12754,13153,26581,10960,
应收账款(万元),52918,53649,242202,574664,269239,63289,74852,37072,
预付款项(万元),139366,86755,316162,139368,77062,75114,49990,91951,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),4915,3395,2377,1166,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,2226,--,
其他应收款(万元),63986,54424,101337,89998,93784,183751,104727,61132,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),1004802,1124559,778372,770913,842637,1058735,1086254,1041878,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),380157,366129,422483,405957,139896,144532,98563,108356,
流动资产合计(万元),2158795,2179128,2379801,2768327,1740561,1844328,1929553,1841774,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),295125,425942,107835,69381,20055,27613,38576,--,
持有至到期投资(万元),--,--,--,46895,--,--,1390,902,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),96354,45162,342008,287909,347645,50024,54687,76005,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),507,525,543,645,894,404,5696,--,
固定资产原值(万元),1305322,1064846,967228,912616,--,--,--,--,
累计折旧(万元),565,495437,423097,350523,--,--,--,--,
固定资产净值(万元),1304757,569409,544131,562093,--,--,--,--,
固定资产减值准备(万元),1684,2641,2425,2425,--,--,--,--,
固定资产(万元),738917,566768,541706,559668,604131,736709,797196,508259,
在建工程(万元),306325,445051,442537,289222,173892,164130,99372,106960,
工程物资(万元),28,28,21,21,21,60,21,36,
固定资产清理(万元),125,1,123,1,1,8,--,--,
生产性生物资产(万元),--,0,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,0,--,--,--,--,--,--,
无形资产(万元),636833,651984,389717,385232,424736,609448,663714,380981,
开发支出(万元),0,2077,120,1675,--,--,--,--,
商誉(万元),80799,80704,56072,52068,50304,47099,53104,46581,
长期待摊费用(万元),471,195,73,82,394,593,890,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),51850,71500,31185,7584,11338,12934,20257,14909,
其他非流动资产(万元),203559,229226,150391,41191,29207,18119,16690,--,
非流动资产合计(万元),2410893,2519164,2062331,1741572,1662618,1667141,1751592,1134633,
资产总计(万元),4569688,4698293,4442132,4509900,3403179,3511469,3681146,2976407,
短期借款(万元),1264754,1354732,1290102,1889643,1142104,959856,1077843,779836,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,782,--,861,568,--,--,
衍生金融负债(万元),207,44761,32821,1713,4332,--,--,--,
应付票据(万元),29170,4047,32856,10488,16212,--,--,--,
应付账款(万元),150500,158983,390942,432871,164014,356508,239410,324720,
预收账款(万元),38327,61968,46379,34372,33746,41351,44072,29744,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),21688,17935,15901,13947,13276,26623,30308,26904,
应交税费(万元),19049,9678,25428,45682,23533,9876,9724,14020,
应付利息(万元),5117,3535,4371,937,2165,1312,4233,6,
应付股利(万元),--,--,--,265,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),435562,499830,421563,542935,364980,305541,295382,284902,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),457136,6875,100763,30298,116195,53746,--,--,
其他流动负债(万元),--,--,49911,2017,--,3697,19869,68595,
流动负债合计(万元),2421510,2162345,2411820,3005168,1881415,1759079,1720842,1528727,
长期借款(万元),568068,914749,492306,168011,127064,256187,403792,275046,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,19667,23633,21868,--,--,--,--,
专项应付款(万元),--,64865,580,--,--,630,2000,--,
预计非流动负债(万元),13090,12750,9393,6538,2451,23143,24587,--,
长期递延收益(万元),64742,73515,78828,85979,93476,87902,86459,--,
递延所得税负债(万元),64007,67223,21649,21555,22205,35391,52709,15761,
其他非流动负债(万元),267,216,--,--,--,3413,30351,1817,
非流动负债合计(万元),868256,1152985,626389,303950,245196,406666,599896,292624,
负债合计(万元),3289767,3315330,3038209,3309118,2126611,2165745,2320739,1821351,
实收资本(或股本)(万元),697297,697297,627497,627497,627497,627497,627497,594997,
资本公积(万元),339301,339406,324991,324991,324991,328222,333400,260771,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),8970,10560,9154,7488,6401,6525,18289,16551,
盈余公积(万元),18624,18624,18624,18624,18624,18624,18624,15807,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),285513,291139,278831,257066,259380,232880,200530,145198,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,-4616,
归属于母公司股东权益合计(万元),965870,1036633,1112209,1122005,1157300,1191944,1192091,1028707,
少数股东权益(万元),314051,346330,291714,78776,119267,153780,168316,126348,
所有者权益(或股东权益)合计(万元),1279921,1382963,1403923,1200781,1276568,1345724,1360407,1155056,
负债和所有者权益(或股东权益)总计(万元),4569688,4698293,4442132,4509900,3403179,3511469,3681146,2976407,		
  
